Date,HomeTeam,AwayTeam,FTHG,FTAG,GD,HST,AST,B365H,B365D,B365A,FTR
31/01/16,Las Palmas,Celta,2,1,1,5,2,2.38,3.3,3.1,H
31/01/16,Real Madrid,Espanol,6,0,6,7,5,1.1,11.0,21.0,H
31/01/16,Sevilla,Levante,3,1,2,8,4,1.33,5.0,10.0,H
31/01/16,Valencia,Sp Gijon,0,1,-1,3,3,1.75,3.75,4.75,A
01/02/16,La Coruna,Vallecano,2,2,0,5,3,1.91,3.6,4.0,D
05/02/16,Malaga,Getafe,3,0,3,4,2,1.57,3.75,6.5,H
06/02/16,Ath Bilbao,Villarreal,0,0,0,1,2,1.83,3.6,4.5,D
06/02/16,Ath Madrid,Eibar,3,1,2,4,2,1.36,4.5,9.5,H
06/02/16,Sp Gijon,La Coruna,1,1,0,2,4,2.5,3.25,2.9,D
06/02/16,Vallecano,Las Palmas,2,0,2,8,4,1.91,3.6,4.0,H
07/02/16,Betis,Valencia,1,0,1,2,2,2.63,3.1,2.88,H
07/02/16,Celta,Sevilla,1,1,0,5,2,3.2,3.3,2.3,D
07/02/16,Granada,Real Madrid,1,2,-1,2,4,12.0,6.0,1.25,A
07/02/16,Levante,Barcelona,0,2,-2,3,4,15.0,7.5,1.18,A
08/02/16,Espanol,Sociedad,0,5,-5,1,6,2.7,3.1,2.8,A
12/02/16,Sp Gijon,Vallecano,2,2,0,5,4,2.38,3.4,3.0,D
13/02/16,La Coruna,Betis,2,2,0,11,2,1.8,3.5,4.75,D
13/02/16,Real Madrid,Ath Bilbao,4,2,2,9,3,1.29,6.0,9.5,H
13/02/16,Valencia,Espanol,2,1,1,4,6,1.75,3.6,5.0,H
13/02/16,Villarreal,Malaga,1,0,1,5,2,2.05,3.3,3.8,H
14/02/16,Barcelona,Celta,6,1,5,11,4,1.08,11.0,26.0,H
14/02/16,Eibar,Levante,2,0,2,6,3,1.8,3.5,4.75,H
14/02/16,Getafe,Ath Madrid,0,1,-1,0,3,6.5,3.8,1.57,A
14/02/16,Sevilla,Las Palmas,2,0,2,5,3,1.33,5.0,10.0,H
14/02/16,Sociedad,Granada,3,0,3,6,2,1.53,4.0,6.5,H
17/02/16,Sp Gijon,Barcelona,1,3,-2,2,8,19.0,8.0,1.14,A
19/02/16,Levante,Getafe,3,0,3,6,6,2.2,3.3,3.4,H
20/02/16,Betis,Sp Gijon,1,1,0,6,3,2.05,3.3,3.8,D
20/02/16,Celta,Eibar,3,2,1,9,3,2.0,3.5,3.8,H
20/02/16,Espanol,La Coruna,1,0,1,9,3,2.38,3.3,3.0,H
20/02/16,Las Palmas,Barcelona,1,2,-1,3,8,15.0,7.5,1.18,A
21/02/16,Ath Bilbao,Sociedad,0,1,-1,2,4,1.8,3.5,4.75,A
21/02/16,Ath Madrid,Villarreal,0,0,0,3,0,1.53,3.8,7.5,D
21/02/16,Granada,Valencia,1,2,-1,4,6,2.88,3.2,2.55,A
21/02/16,Malaga,Real Madrid,1,1,0,5,7,4.75,3.8,1.73,D
21/02/16,Vallecano,Sevilla,2,2,0,4,7,3.1,3.6,2.2,D
26/02/16,Eibar,Las Palmas,0,1,-1,4,4,1.75,3.6,5.0,A
27/02/16,Betis,Vallecano,2,2,0,4,4,2.2,3.3,3.4,D
27/02/16,Getafe,Celta,0,1,-1,2,3,3.2,3.3,2.3,A
27/02/16,Real Madrid,Ath Madrid,0,1,-1,3,5,1.73,3.6,5.25,A
27/02/16,Sociedad,Malaga,1,1,0,3,3,2.2,3.25,3.5,D
27/02/16,Sp Gijon,Espanol,2,4,-2,5,7,2.3,3.2,3.3,A
28/02/16,Barcelona,Sevilla,2,1,1,8,4,1.14,8.0,15.0,H
28/02/16,La Coruna,Granada,0,1,-1,2,3,1.8,3.5,4.75,A
28/02/16,Valencia,Ath Bilbao,0,3,-3,3,4,2.3,3.2,3.3,A
28/02/16,Villarreal,Levante,3,0,3,3,1,1.67,3.6,5.75,H
01/03/16,Ath Madrid,Sociedad,3,0,3,5,1,1.4,4.33,9.0,H
01/03/16,Las Palmas,Getafe,4,0,4,5,2,2.05,3.4,3.75,H
02/03/16,Ath Bilbao,La Coruna,4,1,3,6,4,1.53,4.0,7.0,H
02/03/16,Celta,Villarreal,0,0,0,4,3,2.2,3.3,3.4,D
02/03/16,Levante,Real Madrid,1,3,-2,4,8,7.0,4.75,1.44,A
02/03/16,Malaga,Valencia,1,2,-1,1,2,2.05,3.3,3.8,A
02/03/16,Sevilla,Eibar,1,0,1,4,6,1.4,4.75,8.0,H
03/03/16,Espanol,Betis,0,3,-3,3,6,1.95,3.5,4.0,A
03/03/16,Granada,Sp Gijon,2,0,2,8,0,2.1,3.3,3.75,H
03/03/16,Vallecano,Barcelona,1,5,-4,4,8,13.0,7.0,1.2,A
05/03/16,Getafe,Sevilla,1,1,0,3,4,3.8,3.5,2.0,D
05/03/16,La Coruna,Malaga,3,3,0,7,2,2.5,3.1,3.0,D
05/03/16,Real Madrid,Celta,7,1,6,12,3,1.3,6.0,8.0,H
05/03/16,Villarreal,Las Palmas,0,1,-1,2,3,1.62,3.75,6.0,A
06/03/16,Betis,Granada,2,0,2,4,4,2.1,3.4,3.6,H
06/03/16,Eibar,Barcelona,0,4,-4,0,7,10.0,6.5,1.25,A
06/03/16,Sociedad,Levante,1,1,0,3,3,1.57,3.75,7.0,D
06/03/16,Sp Gijon,Ath Bilbao,0,2,-2,1,6,4.0,3.3,2.0,A
06/03/16,Valencia,Ath Madrid,1,3,-2,3,5,4.0,3.3,2.0,A
07/03/16,Espanol,Vallecano,2,1,1,8,1,1.95,3.5,4.0,H
11/03/16,Malaga,Sp Gijon,1,0,1,3,4,1.62,3.8,6.0,H
12/03/16,Ath Madrid,La Coruna,3,0,3,7,2,1.25,5.5,15.0,H
12/03/16,Barcelona,Getafe,6,0,6,9,1,1.06,15.0,26.0,H
12/03/16,Celta,Sociedad,1,0,1,1,6,2.1,3.4,3.5,H
12/03/16,Vallecano,Eibar,1,1,0,3,1,2.2,3.6,3.1,D
13/03/16,Ath Bilbao,Betis,3,1,2,9,1,1.44,4.33,8.0,H
13/03/16,Las Palmas,Real Madrid,1,2,-1,6,4,9.5,5.25,1.33,A
13/03/16,Levante,Valencia,1,0,1,6,1,2.63,3.25,2.8,H
13/03/16,Sevilla,Villarreal,4,2,2,4,6,1.73,3.75,5.0,H
14/03/16,Granada,Espanol,1,1,0,1,2,2.15,3.3,3.5,D
18/03/16,Getafe,Eibar,1,1,0,4,6,2.1,3.25,3.75,D
19/03/16,Betis,Malaga,0,1,-1,5,5,2.6,3.1,2.9,A
19/03/16,Granada,Vallecano,2,2,0,2,6,2.15,3.4,3.4,D
19/03/16,La Coruna,Levante,2,1,1,6,1,1.91,3.4,4.33,H
19/03/16,Sociedad,Las Palmas,0,1,-1,3,7,1.67,3.5,6.0,A
19/03/16,Sp Gijon,Ath Madrid,2,1,1,3,1,8.5,3.6,1.53,H
20/03/16,Espanol,Ath Bilbao,2,1,1,7,4,3.1,3.4,2.3,H
20/03/16,Real Madrid,Sevilla,4,0,4,12,4,1.33,5.5,8.5,H
20/03/16,Valencia,Celta,0,2,-2,4,6,2.3,3.5,3.0,A
20/03/16,Villarreal,Barcelona,2,2,0,6,6,8.5,5.25,1.33,D
01/04/16,Vallecano,Getafe,2,0,2,7,3,1.91,3.6,4.0,H
02/04/16,Ath Madrid,Betis,5,1,4,12,5,1.4,4.33,10.0,H
02/04/16,Barcelona,Real Madrid,1,2,-1,3,6,1.57,4.5,5.5,A
02/04/16,Celta,La Coruna,1,1,0,2,3,1.75,3.8,4.75,D
02/04/16,Las Palmas,Valencia,2,1,1,6,4,2.38,3.25,3.1,H
03/04/16,Ath Bilbao,Granada,1,1,0,1,2,1.44,4.33,8.0,D
03/04/16,Eibar,Villarreal,1,2,-1,3,4,3.1,3.0,2.55,A
03/04/16,Malaga,Espanol,1,1,0,5,1,1.85,3.4,4.75,D
03/04/16,Sevilla,Sociedad,1,2,-1,6,2,1.62,4.0,5.5,A
04/04/16,Levante,Sp Gijon,0,0,0,4,1,2.1,3.25,3.75,D
08/04/16,Granada,Malaga,0,0,0,1,2,2.3,3.2,3.3,D
09/04/16,Betis,Levante,1,0,1,2,3,2.05,3.25,3.75,H
09/04/16,Espanol,Ath Madrid,1,3,-2,3,5,4.0,3.1,2.05,A
09/04/16,Real Madrid,Eibar,4,0,4,6,2,1.17,7.5,13.0,H
09/04/16,Sociedad,Barcelona,1,0,1,1,6,6.0,4.33,1.5,H
10/04/16,Ath Bilbao,Vallecano,1,0,1,7,4,1.53,4.0,6.0,H
10/04/16,Sp Gijon,Celta,0,1,-1,2,5,3.1,3.25,2.3,A
10/04/16,Valencia,Sevilla,2,1,1,9,4,2.2,3.4,3.2,H
10/04/16,Villarreal,Getafe,2,0,2,3,3,1.5,3.8,7.5,H
11/04/16,La Coruna,Las Palmas,1,3,-2,5,6,2.05,3.3,3.6,A
15/04/16,Levante,Espanol,2,1,1,4,2,2.45,3.3,3.0,H
16/04/16,Celta,Betis,1,1,0,5,4,1.6,4.2,5.5,D
16/04/16,Eibar,Sociedad,2,1,1,4,4,2.7,3.25,2.7,H
16/04/16,Getafe,Real Madrid,1,5,-4,5,11,9.5,6.0,1.29,A
16/04/16,Las Palmas,Sp Gijon,1,1,0,4,2,1.95,3.5,4.0,D
17/04/16,Ath Madrid,Granada,3,0,3,3,0,1.22,6.0,15.0,H
17/04/16,Barcelona,Valencia,1,2,-1,7,2,1.14,9.0,17.0,A
17/04/16,Malaga,Ath Bilbao,0,1,-1,7,3,2.3,3.25,3.25,A
17/04/16,Sevilla,La Coruna,1,1,0,3,4,1.53,4.2,6.0,D
17/04/16,Vallecano,Villarreal,2,1,1,6,2,2.6,3.3,2.75,H
19/04/16,Betis,Las Palmas,1,0,1,6,0,2.1,3.5,3.5,H
19/04/16,Espanol,Celta,1,1,0,3,1,2.38,3.3,3.0,D
20/04/16,Ath Bilbao,Ath Madrid,0,1,-1,6,2,4.0,3.3,2.0,A
20/04/16,La Coruna,Barcelona,0,8,-8,5,10,13.0,7.0,1.2,A
20/04/16,Malaga,Vallecano,1,1,0,4,4,1.85,3.75,4.2,D
20/04/16,Real Madrid,Villarreal,3,0,3,6,2,1.22,7.0,11.0,H
20/04/16,Sp Gijon,Sevilla,2,1,1,2,8,3.1,3.4,2.3,H
20/04/16,Valencia,Eibar,4,0,4,6,2,1.62,4.2,5.25,H
21/04/16,Granada,Levante,5,1,4,6,5,1.95,3.5,3.8,H
21/04/16,Sociedad,Getafe,1,2,-1,5,3,1.53,4.2,6.0,A
22/04/16,Las Palmas,Espanol,4,0,4,9,5,2.25,3.3,3.3,H
23/04/16,Ath Madrid,Malaga,1,0,1,4,4,1.33,5.0,11.0,H
23/04/16,Barcelona,Sp Gijon,6,0,6,10,3,1.04,17.0,34.0,H
23/04/16,Eibar,La Coruna,1,1,0,2,1,2.25,3.2,3.4,D
23/04/16,Vallecano,Real Madrid,2,3,-1,6,6,8.5,5.5,1.33,A
24/04/16,Getafe,Valencia,2,2,0,11,4,3.2,3.3,2.3,D
24/04/16,Levante,Ath Bilbao,2,2,0,5,8,3.4,3.2,2.25,D
24/04/16,Sevilla,Betis,2,0,2,3,2,1.5,4.33,6.5,H
24/04/16,Villarreal,Sociedad,0,0,0,3,2,1.73,3.75,5.0,D
25/04/16,Celta,Granada,2,1,1,4,3,1.53,4.33,6.0,H
29/04/16,Sp Gijon,Eibar,2,0,2,3,6,1.6,3.8,5.75,H
30/04/16,Ath Madrid,Vallecano,1,0,1,6,3,1.33,5.0,10.0,H
30/04/16,Betis,Barcelona,0,2,-2,1,4,21.0,9.0,1.13,A
30/04/16,Granada,Las Palmas,3,2,1,5,6,1.6,3.8,6.0,H
30/04/16,Sociedad,Real Madrid,0,1,-1,4,6,5.0,4.0,1.67,A
01/05/16,Ath Bilbao,Celta,2,1,1,2,2,1.85,3.6,4.33,H
01/05/16,Espanol,Sevilla,1,0,1,7,0,2.3,3.3,3.1,H
01/05/16,La Coruna,Getafe,0,2,-2,5,5,2.3,3.3,3.2,A
01/05/16,Valencia,Villarreal,0,2,-2,1,3,2.2,3.3,3.4,A
02/05/16,Malaga,Levante,3,1,2,11,5,2.2,3.2,3.5,H
08/05/16,Barcelona,Espanol,5,0,5,7,1,1.04,17.0,41.0,H
08/05/16,Celta,Malaga,1,0,1,3,5,1.5,4.2,7.0,H
08/05/16,Eibar,Betis,1,1,0,10,3,2.1,3.6,3.4,D
08/05/16,Getafe,Sp Gijon,1,1,0,9,3,2.1,3.6,3.4,D
08/05/16,Las Palmas,Ath Bilbao,0,0,0,2,3,4.0,3.6,1.91,D
08/05/16,Levante,Ath Madrid,2,1,1,5,5,17.0,6.5,1.2,H
08/05/16,Real Madrid,Valencia,3,2,1,8,8,1.2,7.5,11.0,H
08/05/16,Sevilla,Granada,1,4,-3,6,6,2.88,3.75,2.3,A
08/05/16,Sociedad,Vallecano,2,1,1,6,5,3.5,3.6,2.05,H
08/05/16,Villarreal,La Coruna,0,2,-2,4,4,2.45,3.1,3.1,A
13/05/16,Valencia,Sociedad,0,1,-1,0,7,1.95,3.75,3.75,A
14/05/16,Ath Bilbao,Sevilla,3,1,2,6,4,1.33,5.75,8.0,H
14/05/16,Ath Madrid,Celta,2,0,2,5,4,1.75,3.75,4.5,H
14/05/16,Granada,Barcelona,0,3,-3,2,10,26.0,11.0,1.08,A
14/05/16,La Coruna,Real Madrid,0,2,-2,2,5,13.0,8.0,1.18,A
15/05/16,Betis,Getafe,2,1,1,4,5,5.0,3.8,1.7,H
15/05/16,Espanol,Eibar,4,2,2,7,8,2.0,3.6,3.7,H
15/05/16,Malaga,Las Palmas,4,1,3,8,7,1.8,3.75,4.5,H
15/05/16,Sp Gijon,Villarreal,2,0,2,7,5,1.44,4.5,7.5,H
15/05/16,Vallecano,Levante,3,1,2,9,2,1.33,5.25,9.0,H
23/08/14,Almeria,Espanol,1,1,0,6,2,2.55,3.3,2.7,D
23/08/14,Granada,La Coruna,2,1,1,3,1,1.95,3.2,4.2,H
23/08/14,Malaga,Ath Bilbao,1,0,1,3,5,2.8,3.3,2.45,H
23/08/14,Sevilla,Valencia,1,1,0,3,1,2.05,3.5,3.5,D
24/08/14,Barcelona,Elche,3,0,3,6,0,1.1,9.0,21.0,H
24/08/14,Celta,Getafe,3,1,2,8,3,1.91,3.4,4.0,H
24/08/14,Eibar,Sociedad,1,0,1,5,4,3.25,3.4,2.2,H
24/08/14,Levante,Villarreal,0,2,-2,2,6,3.4,3.4,2.1,A
25/08/14,Real Madrid,Cordoba,2,0,2,8,2,1.06,11.0,29.0,H
25/08/14,Vallecano,Ath Madrid,0,0,0,2,2,7.0,4.0,1.5,D
29/08/14,Getafe,Almeria,1,0,1,3,4,2.0,3.4,3.75,H
29/08/14,Valencia,Malaga,3,0,3,4,4,1.55,4.2,5.5,H
30/08/14,Ath Bilbao,Levante,3,0,3,5,2,1.33,5.0,9.0,H
30/08/14,Ath Madrid,Eibar,2,1,1,6,2,1.22,5.75,13.0,H
30/08/14,Cordoba,Celta,1,1,0,1,4,3.3,3.3,2.2,D
30/08/14,Espanol,Sevilla,1,2,-1,2,6,2.5,3.2,2.88,A
31/08/14,Elche,Granada,1,1,0,3,4,2.2,3.2,3.4,D
31/08/14,La Coruna,Vallecano,2,2,0,5,2,2.25,3.3,3.2,D
31/08/14,Sociedad,Real Madrid,4,2,2,5,5,7.5,5.0,1.36,H
31/08/14,Villarreal,Barcelona,0,1,-1,0,8,5.0,4.2,1.57,A
12/09/14,Almeria,Cordoba,1,1,0,2,4,2.05,3.3,3.6,D
13/09/14,Barcelona,Ath Bilbao,2,0,2,8,2,1.3,5.5,8.5,H
13/09/14,Celta,Sociedad,2,2,0,6,5,2.2,3.3,3.3,D
13/09/14,Malaga,Levante,0,0,0,7,0,1.62,3.6,6.0,D
13/09/14,Real Madrid,Ath Madrid,1,2,-1,4,2,1.67,3.75,5.0,A
14/09/14,Granada,Villarreal,0,0,0,3,3,3.5,3.2,2.15,D
14/09/14,Sevilla,Getafe,2,0,2,4,1,1.44,4.33,7.0,H
14/09/14,Valencia,Espanol,3,1,2,6,3,1.62,3.75,5.5,H
14/09/14,Vallecano,Elche,2,3,-1,4,5,1.73,3.5,5.0,A
15/09/14,Eibar,La Coruna,0,1,-1,2,1,2.1,3.2,3.6,A
19/09/14,Elche,Eibar,0,2,-2,6,4,2.15,3.0,3.8,A
20/09/14,Ath Bilbao,Granada,0,1,-1,5,2,1.44,4.2,7.5,A
20/09/14,Ath Madrid,Celta,2,2,0,8,5,1.44,4.2,7.5,D
20/09/14,Espanol,Malaga,2,2,0,8,3,2.0,3.3,3.75,D
20/09/14,La Coruna,Real Madrid,2,8,-6,5,13,9.5,6.0,1.25,A
21/09/14,Cordoba,Sevilla,1,3,-2,3,8,3.8,3.3,2.0,A
21/09/14,Levante,Barcelona,0,5,-5,2,8,15.0,7.5,1.18,A
21/09/14,Sociedad,Almeria,1,2,-1,6,5,1.44,4.5,6.5,A
21/09/14,Villarreal,Vallecano,4,2,2,9,3,1.53,3.8,6.5,H
22/09/14,Getafe,Valencia,0,3,-3,5,3,3.6,3.3,2.05,A
23/09/14,Celta,La Coruna,2,1,1,4,3,1.57,3.75,6.0,H
23/09/14,Real Madrid,Elche,5,1,4,12,3,1.08,12.0,23.0,H
24/09/14,Almeria,Ath Madrid,0,1,-1,1,9,6.0,3.8,1.57,A
24/09/14,Eibar,Villarreal,1,1,0,3,4,3.4,3.0,2.3,D
24/09/14,Granada,Levante,0,1,-1,0,4,1.5,3.9,7.0,A
24/09/14,Malaga,Barcelona,0,0,0,2,0,9.0,5.0,1.33,D
24/09/14,Sevilla,Sociedad,1,0,1,8,1,1.8,3.6,4.33,H
24/09/14,Vallecano,Ath Bilbao,2,1,1,5,3,3.1,3.4,2.25,H
25/09/14,Espanol,Getafe,2,0,2,4,2,1.67,3.6,5.5,H
25/09/14,Valencia,Cordoba,3,0,3,7,1,1.33,5.0,8.5,H
26/09/14,Elche,Celta,0,1,-1,3,4,2.8,3.4,2.4,A
27/09/14,Ath Bilbao,Eibar,0,0,0,1,2,1.53,3.75,7.0,D
27/09/14,Ath Madrid,Sevilla,4,0,4,6,1,1.67,4.0,4.75,H
27/09/14,Barcelona,Granada,6,0,6,12,1,1.13,8.5,17.0,H
27/09/14,Levante,Vallecano,0,2,-2,0,5,3.0,3.2,2.4,A
27/09/14,Villarreal,Real Madrid,0,2,-2,5,3,5.25,4.0,1.62,A
28/09/14,Cordoba,Espanol,0,0,0,4,2,2.7,3.25,2.6,D
28/09/14,Getafe,Malaga,1,0,1,3,0,3.0,3.2,2.38,H
28/09/14,La Coruna,Almeria,0,1,-1,1,6,2.05,3.4,3.6,A
28/09/14,Sociedad,Valencia,1,1,0,5,2,2.63,3.3,2.63,D
03/10/14,Getafe,Cordoba,1,1,0,5,3,1.95,3.2,4.2,D
04/10/14,Almeria,Elche,2,2,0,3,3,2.15,3.1,3.6,D
04/10/14,Eibar,Levante,3,3,0,6,5,1.8,3.4,4.75,D
04/10/14,Malaga,Granada,2,1,1,3,5,1.8,3.5,4.5,H
04/10/14,Valencia,Ath Madrid,3,1,2,3,5,2.75,3.2,2.6,H
04/10/14,Vallecano,Barcelona,0,2,-2,4,7,9.0,6.5,1.25,A
05/10/14,Celta,Villarreal,1,3,-2,6,4,2.38,3.2,3.0,A
05/10/14,Espanol,Sociedad,2,0,2,4,4,2.5,3.25,2.8,H
05/10/14,Real Madrid,Ath Bilbao,5,0,5,14,5,1.2,6.5,15.0,H
05/10/14,Sevilla,La Coruna,4,1,3,10,5,1.4,4.4,8.0,H
17/10/14,Granada,Vallecano,0,1,-1,1,2,2.2,3.3,3.3,A
18/10/14,Ath Bilbao,Celta,1,1,0,4,1,1.91,3.6,3.75,D
18/10/14,Barcelona,Eibar,3,0,3,12,2,1.1,9.0,21.0,H
18/10/14,Cordoba,Malaga,1,2,-1,2,4,3.25,3.0,2.38,A
18/10/14,Levante,Real Madrid,0,5,-5,1,11,13.0,7.5,1.17,A
19/10/14,Ath Madrid,Espanol,2,0,2,9,1,1.33,4.75,9.5,H
19/10/14,Elche,Sevilla,0,2,-2,1,7,3.6,3.4,2.05,A
19/10/14,La Coruna,Valencia,3,0,3,5,1,4.5,3.4,1.83,H
19/10/14,Villarreal,Almeria,2,0,2,8,3,1.33,5.0,9.0,H
20/10/14,Sociedad,Getafe,1,2,-1,2,7,1.53,4.0,6.0,A
24/10/14,Celta,Levante,3,0,3,4,0,1.44,4.5,6.0,H
25/10/14,Almeria,Ath Bilbao,0,1,-1,3,1,3.3,3.25,2.2,A
25/10/14,Cordoba,Sociedad,1,1,0,3,1,3.4,3.2,2.2,D
25/10/14,Eibar,Granada,1,1,0,3,3,2.1,3.1,3.75,D
25/10/14,Real Madrid,Barcelona,3,1,2,6,5,2.38,3.75,3.0,H
25/10/14,Valencia,Elche,3,1,2,4,3,1.36,4.75,8.5,H
26/10/14,Espanol,La Coruna,0,0,0,5,1,1.91,3.4,4.0,D
26/10/14,Getafe,Ath Madrid,0,1,-1,4,7,7.0,3.75,1.53,A
26/10/14,Malaga,Vallecano,4,0,4,8,4,1.83,3.5,4.33,H
26/10/14,Sevilla,Villarreal,2,1,1,4,4,2.0,3.4,3.75,H
31/10/14,La Coruna,Getafe,1,2,-1,2,4,2.2,3.1,3.5,A
01/11/14,Ath Madrid,Cordoba,4,2,2,8,4,1.18,6.5,15.0,H
01/11/14,Barcelona,Celta,0,1,-1,9,4,1.13,8.5,17.0,A
01/11/14,Granada,Real Madrid,0,4,-4,5,8,12.0,7.0,1.2,A
01/11/14,Sociedad,Malaga,0,1,-1,0,2,2.2,3.4,3.2,A
02/11/14,Ath Bilbao,Sevilla,1,0,1,2,1,2.4,3.3,2.9,H
02/11/14,Elche,Espanol,2,1,1,5,5,2.63,3.1,2.75,H
02/11/14,Levante,Almeria,2,1,1,5,5,2.4,3.1,3.1,H
02/11/14,Villarreal,Valencia,1,3,-2,4,3,2.1,3.4,3.4,A
03/11/14,Vallecano,Eibar,2,3,-1,6,5,2.05,3.2,3.8,A
07/11/14,Cordoba,La Coruna,0,0,0,6,2,2.25,3.1,3.4,D
08/11/14,Almeria,Barcelona,1,2,-1,2,6,17.0,7.5,1.14,A
08/11/14,Celta,Granada,0,0,0,5,1,1.57,3.8,6.0,D
08/11/14,Getafe,Elche,0,0,0,3,5,2.0,3.2,4.0,D
08/11/14,Malaga,Eibar,2,1,1,8,3,1.57,3.75,6.0,H
08/11/14,Real Madrid,Vallecano,5,1,4,11,6,1.05,15.0,26.0,H
09/11/14,Espanol,Villarreal,1,1,0,4,5,3.1,3.2,2.3,D
09/11/14,Sevilla,Levante,1,1,0,6,5,1.25,5.5,12.0,D
09/11/14,Sociedad,Ath Madrid,2,1,1,5,2,4.33,3.6,1.8,H
09/11/14,Valencia,Ath Bilbao,0,0,0,1,1,1.62,4.0,5.25,D
21/11/14,Ath Bilbao,Espanol,3,1,2,5,3,1.8,3.5,4.5,H
22/11/14,Ath Madrid,Malaga,3,1,2,5,1,1.44,4.2,7.5,H
22/11/14,Barcelona,Sevilla,5,1,4,10,0,1.2,7.0,11.0,H
22/11/14,Eibar,Real Madrid,0,4,-4,2,8,15.0,6.5,1.18,A
22/11/14,La Coruna,Sociedad,0,0,0,4,5,3.4,3.25,2.15,D
23/11/14,Elche,Cordoba,2,2,0,6,3,2.0,3.2,4.0,D
23/11/14,Levante,Valencia,2,1,1,5,6,5.0,3.75,1.67,H
23/11/14,Vallecano,Celta,1,0,1,3,4,2.7,3.3,2.55,H
23/11/14,Villarreal,Getafe,2,1,1,4,5,1.44,4.5,6.5,H
24/11/14,Granada,Almeria,0,0,0,11,1,2.0,3.3,3.8,D
28/11/14,Sociedad,Elche,3,0,3,8,5,1.7,3.75,5.0,H
29/11/14,Celta,Eibar,0,1,-1,9,2,1.62,4.0,5.5,A
29/11/14,Espanol,Levante,2,1,1,4,3,1.67,3.7,5.5,H
29/11/14,Getafe,Ath Bilbao,1,2,-1,7,3,2.88,3.1,2.63,A
29/11/14,Malaga,Real Madrid,1,2,-1,7,9,10.0,6.0,1.29,A
30/11/14,Ath Madrid,La Coruna,2,0,2,4,1,1.18,7.0,17.0,H
30/11/14,Cordoba,Villarreal,0,2,-2,2,7,4.33,3.6,1.85,A
30/11/14,Sevilla,Granada,5,1,4,8,4,1.44,4.5,7.5,H
30/11/14,Valencia,Barcelona,0,1,-1,4,1,6.0,4.33,1.53,A
01/12/14,Almeria,Vallecano,0,1,-1,1,4,2.38,3.4,3.0,A
06/12/14,Ath Bilbao,Cordoba,0,1,-1,3,3,1.4,4.5,9.0,A
06/12/14,Elche,Ath Madrid,0,2,-2,1,3,7.0,3.75,1.57,A
06/12/14,La Coruna,Malaga,0,1,-1,6,3,3.6,3.25,2.1,A
06/12/14,Real Madrid,Celta,3,0,3,11,0,1.09,12.0,21.0,H
07/12/14,Barcelona,Espanol,5,1,4,7,2,1.09,12.0,21.0,H
07/12/14,Granada,Valencia,1,1,0,2,1,3.9,3.4,2.0,D
07/12/14,Vallecano,Sevilla,0,1,-1,3,6,3.3,3.4,2.2,A
07/12/14,Villarreal,Sociedad,4,0,4,9,2,1.67,3.75,5.5,H
08/12/14,Eibar,Almeria,5,2,3,8,3,2.05,3.2,4.0,H
08/12/14,Levante,Getafe,1,1,0,3,1,2.6,3.1,2.9,D
12/12/14,Almeria,Real Madrid,1,4,-3,3,8,17.0,7.5,1.17,A
13/12/14,Cordoba,Levante,0,0,0,4,3,2.2,3.2,3.5,D
13/12/14,Getafe,Barcelona,0,0,0,2,2,13.0,6.5,1.22,D
13/12/14,Malaga,Celta,1,0,1,4,8,2.1,3.3,3.5,H
13/12/14,Valencia,Vallecano,3,0,3,6,4,1.5,4.5,6.0,H
14/12/14,Ath Madrid,Villarreal,0,1,-1,2,4,1.62,4.0,5.5,A
14/12/14,Espanol,Granada,2,1,1,4,6,1.7,3.6,5.5,H
14/12/14,Sevilla,Eibar,0,0,0,2,2,1.4,4.5,9.0,D
14/12/14,Sociedad,Ath Bilbao,1,1,0,4,5,2.5,3.2,3.0,D
15/12/14,La Coruna,Elche,1,0,1,3,4,2.25,3.2,3.4,H
19/12/14,Celta,Almeria,0,1,-1,4,2,1.44,4.5,6.5,A
20/12/14,Barcelona,Cordoba,5,0,5,9,2,1.06,15.0,26.0,H
20/12/14,Eibar,Valencia,0,1,-1,2,3,3.8,3.3,2.05,A
20/12/14,Levante,Sociedad,1,1,0,2,2,3.0,3.2,2.5,D
20/12/14,Vallecano,Espanol,1,3,-2,5,4,2.3,3.4,3.1,A
21/12/14,Ath Bilbao,Ath Madrid,1,4,-3,2,4,3.6,3.1,2.25,A
21/12/14,Elche,Malaga,1,2,-1,3,10,3.1,3.1,2.5,A
21/12/14,Granada,Getafe,1,1,0,3,4,2.38,3.1,3.3,D
21/12/14,Villarreal,La Coruna,3,0,3,9,2,1.33,5.0,10.0,H
03/01/15,Ath Madrid,Levante,3,1,2,5,4,1.2,6.5,17.0,H
03/01/15,Elche,Villarreal,2,2,0,8,5,5.0,3.6,1.75,D
03/01/15,La Coruna,Ath Bilbao,1,0,1,4,4,3.2,3.1,2.4,H
03/01/15,Malaga,Almeria,1,2,-1,6,4,1.53,4.1,6.5,A
03/01/15,Sevilla,Celta,1,0,1,4,2,1.67,3.8,5.5,H
04/01/15,Espanol,Eibar,1,2,-1,6,6,1.85,3.4,4.75,A
04/01/15,Getafe,Vallecano,1,2,-1,4,7,2.25,3.4,3.2,A
04/01/15,Sociedad,Barcelona,1,0,1,1,4,9.0,5.25,1.33,H
04/01/15,Valencia,Real Madrid,2,1,1,3,8,5.5,4.33,1.57,H
