Date,HomeTeam,AwayTeam,FTHG,FTAG,GD,HST,AST,B365H,B365D,B365A,FTR
07/05/17,Lazio,Sampdoria,7.0,3.0,4.0,11.0,7.0,1.22,6.5,13.0,H
07/05/17,Milan,Roma,1.0,4.0,-3.0,2.0,10.0,3.25,3.8,2.1,A
07/05/17,Pescara,Crotone,0.0,1.0,-1.0,2.0,3.0,5.0,4.4,1.6,A
07/05/17,Sassuolo,Fiorentina,2.0,2.0,0.0,8.0,6.0,3.1,3.6,2.2,D
07/05/17,Udinese,Atalanta,1.0,1.0,0.0,5.0,4.0,4.5,3.7,1.8,D
13/05/17,Atalanta,Milan,1.0,1.0,0.0,7.0,4.0,2.05,3.5,3.6,D
13/05/17,Fiorentina,Lazio,3.0,2.0,1.0,9.0,5.0,1.95,3.8,3.6,H
14/05/17,Bologna,Pescara,3.0,1.0,2.0,7.0,4.0,1.5,4.2,6.5,H
14/05/17,Cagliari,Empoli,3.0,2.0,1.0,6.0,3.0,2.9,3.7,2.3,H
14/05/17,Crotone,Udinese,1.0,0.0,1.0,7.0,4.0,1.8,3.5,4.75,H
14/05/17,Inter,Sassuolo,1.0,2.0,-1.0,7.0,4.0,1.44,4.75,6.75,A
14/05/17,Palermo,Genoa,1.0,0.0,1.0,3.0,3.0,5.0,4.0,1.67,H
14/05/17,Roma,Juventus,3.0,1.0,2.0,7.0,5.0,2.5,3.4,2.88,H
14/05/17,Sampdoria,Chievo,1.0,1.0,0.0,3.0,1.0,1.8,3.8,4.33,D
14/05/17,Torino,Napoli,0.0,5.0,-5.0,1.0,6.0,6.0,4.5,1.5,A
20/05/17,Chievo,Roma,3.0,5.0,-2.0,4.0,11.0,13.0,6.5,1.22,A
20/05/17,Napoli,Fiorentina,4.0,1.0,3.0,9.0,5.0,1.25,6.5,10.0,H
21/05/17,Empoli,Atalanta,0.0,1.0,-1.0,3.0,5.0,2.3,3.4,3.1,A
21/05/17,Genoa,Torino,2.0,1.0,1.0,4.0,1.0,2.05,3.3,3.8,H
21/05/17,Juventus,Crotone,3.0,0.0,3.0,7.0,2.0,1.17,7.5,17.0,H
21/05/17,Lazio,Inter,1.0,3.0,-2.0,1.0,3.0,2.0,3.5,3.75,A
21/05/17,Milan,Bologna,3.0,0.0,3.0,6.0,0.0,1.36,5.0,8.5,H
21/05/17,Sassuolo,Cagliari,6.0,2.0,4.0,8.0,6.0,1.8,3.8,4.33,H
21/05/17,Udinese,Sampdoria,1.0,1.0,0.0,3.0,4.0,2.1,3.5,3.5,D
22/05/17,Pescara,Palermo,2.0,0.0,2.0,4.0,3.0,2.3,3.5,3.0,H
27/05/17,Atalanta,Chievo,1.0,0.0,1.0,6.0,3.0,1.29,6.0,9.5,H
27/05/17,Bologna,Juventus,1.0,2.0,-1.0,2.0,7.0,4.5,4.0,1.73,A
28/05/17,Cagliari,Milan,2.0,1.0,1.0,9.0,7.0,3.5,4.0,1.95,H
28/05/17,Crotone,Lazio,3.0,1.0,2.0,5.0,3.0,2.05,4.0,3.25,H
28/05/17,Fiorentina,Pescara,2.0,2.0,0.0,8.0,6.0,1.14,8.0,19.0,D
28/05/17,Inter,Udinese,5.0,2.0,3.0,6.0,4.0,1.33,5.5,8.5,H
28/05/17,Palermo,Empoli,2.0,1.0,1.0,5.0,4.0,6.0,4.33,1.53,H
28/05/17,Roma,Genoa,3.0,2.0,1.0,7.0,4.0,1.06,15.0,34.0,H
28/05/17,Sampdoria,Napoli,2.0,4.0,-2.0,2.0,7.0,15.0,7.5,1.18,A
28/05/17,Torino,Sassuolo,5.0,3.0,2.0,9.0,7.0,1.6,4.6,4.75,H
22/08/15,Lazio,Bologna,2.0,1.0,1.0,9.0,4.0,1.5,4.2,7.0,H
22/08/15,Verona,Roma,1.0,1.0,0.0,7.0,8.0,5.5,3.75,1.67,D
23/08/15,Empoli,Chievo,1.0,3.0,-2.0,5.0,3.0,2.15,3.25,3.6,A
23/08/15,Fiorentina,Milan,2.0,0.0,2.0,7.0,0.0,2.15,3.4,3.5,H
23/08/15,Frosinone,Torino,1.0,2.0,-1.0,3.0,7.0,3.5,3.25,2.2,A
23/08/15,Inter,Atalanta,1.0,0.0,1.0,7.0,0.0,1.45,4.33,7.5,H
23/08/15,Juventus,Udinese,0.0,1.0,-1.0,5.0,2.0,1.29,5.5,11.0,A
23/08/15,Palermo,Genoa,1.0,0.0,1.0,6.0,3.0,2.2,3.4,3.3,H
23/08/15,Sampdoria,Carpi,5.0,2.0,3.0,7.0,7.0,1.8,3.5,4.75,H
23/08/15,Sassuolo,Napoli,2.0,1.0,1.0,6.0,3.0,4.33,3.75,1.8,H
29/08/15,Bologna,Sassuolo,0.0,1.0,-1.0,2.0,2.0,2.25,3.3,3.3,A
29/08/15,Milan,Empoli,2.0,1.0,1.0,4.0,3.0,1.5,4.2,7.0,H
30/08/15,Atalanta,Frosinone,2.0,0.0,2.0,11.0,4.0,1.75,3.5,5.25,H
30/08/15,Carpi,Inter,1.0,2.0,-1.0,5.0,5.0,4.5,3.5,1.85,A
30/08/15,Chievo,Lazio,4.0,0.0,4.0,5.0,2.0,3.4,3.3,2.2,H
30/08/15,Genoa,Verona,2.0,0.0,2.0,6.0,2.0,2.0,3.5,3.8,H
30/08/15,Napoli,Sampdoria,2.0,2.0,0.0,7.0,4.0,1.44,4.5,7.5,D
30/08/15,Roma,Juventus,2.0,1.0,1.0,7.0,2.0,2.6,3.2,2.8,H
30/08/15,Torino,Fiorentina,3.0,1.0,2.0,6.0,5.0,2.5,3.2,3.0,H
30/08/15,Udinese,Palermo,0.0,1.0,-1.0,7.0,1.0,2.15,3.3,3.6,A
12/09/15,Fiorentina,Genoa,1.0,0.0,1.0,3.0,1.0,1.67,3.75,5.5,H
12/09/15,Frosinone,Roma,0.0,2.0,-2.0,5.0,3.0,9.5,4.75,1.36,A
12/09/15,Juventus,Chievo,1.0,1.0,0.0,7.0,3.0,1.4,4.5,9.0,D
13/09/15,Empoli,Napoli,2.0,2.0,0.0,3.0,4.0,5.0,3.6,1.75,D
13/09/15,Inter,Milan,1.0,0.0,1.0,4.0,3.0,2.2,3.3,3.4,H
13/09/15,Lazio,Udinese,2.0,0.0,2.0,8.0,4.0,1.62,3.75,6.0,H
13/09/15,Palermo,Carpi,2.0,2.0,0.0,6.0,2.0,1.53,4.0,7.0,D
13/09/15,Sassuolo,Atalanta,2.0,2.0,0.0,9.0,4.0,2.2,3.3,3.4,D
13/09/15,Verona,Torino,2.0,2.0,0.0,3.0,5.0,3.2,3.3,2.3,D
14/09/15,Sampdoria,Bologna,2.0,0.0,2.0,4.0,2.0,1.83,3.6,4.5,H
19/09/15,Milan,Palermo,3.0,2.0,1.0,8.0,3.0,1.73,3.75,5.0,H
19/09/15,Udinese,Empoli,1.0,2.0,-1.0,2.0,6.0,2.25,3.3,3.3,A
20/09/15,Atalanta,Verona,1.0,1.0,0.0,2.0,3.0,2.0,3.5,3.75,D
20/09/15,Bologna,Frosinone,1.0,0.0,1.0,2.0,6.0,1.95,3.4,4.0,H
20/09/15,Carpi,Fiorentina,0.0,1.0,-1.0,3.0,2.0,4.33,3.4,1.91,A
20/09/15,Chievo,Inter,0.0,1.0,-1.0,2.0,3.0,3.75,3.3,2.1,A
20/09/15,Genoa,Juventus,0.0,2.0,-2.0,0.0,4.0,4.5,3.5,1.83,A
20/09/15,Napoli,Lazio,5.0,0.0,5.0,10.0,1.0,1.91,3.6,4.0,H
20/09/15,Roma,Sassuolo,2.0,2.0,0.0,7.0,4.0,1.4,4.5,8.5,D
20/09/15,Torino,Sampdoria,2.0,0.0,2.0,8.0,5.0,1.83,3.6,4.33,H
22/09/15,Udinese,Milan,2.0,3.0,-1.0,3.0,3.0,3.3,3.3,2.25,A
23/09/15,Carpi,Napoli,0.0,0.0,0.0,1.0,4.0,6.5,4.0,1.55,D
23/09/15,Chievo,Torino,1.0,0.0,1.0,5.0,1.0,2.8,3.25,2.6,H
23/09/15,Fiorentina,Bologna,2.0,0.0,2.0,4.0,1.0,1.5,4.0,7.5,H
23/09/15,Inter,Verona,1.0,0.0,1.0,4.0,1.0,1.33,5.0,10.0,H
23/09/15,Juventus,Frosinone,1.0,1.0,0.0,7.0,1.0,1.17,7.0,19.0,D
23/09/15,Lazio,Genoa,2.0,0.0,2.0,3.0,3.0,1.75,3.75,4.75,H
23/09/15,Palermo,Sassuolo,0.0,1.0,-1.0,2.0,4.0,2.15,3.4,3.4,A
23/09/15,Sampdoria,Roma,2.0,1.0,1.0,3.0,8.0,4.5,3.6,1.83,H
24/09/15,Empoli,Atalanta,0.0,1.0,-1.0,1.0,3.0,2.15,3.3,3.5,A
26/09/15,Napoli,Juventus,2.0,1.0,1.0,5.0,3.0,2.2,3.3,3.4,H
26/09/15,Roma,Carpi,5.0,1.0,4.0,10.0,6.0,1.25,6.0,12.0,H
27/09/15,Bologna,Udinese,1.0,2.0,-1.0,3.0,3.0,2.4,3.1,3.2,A
27/09/15,Genoa,Milan,1.0,0.0,1.0,2.0,3.0,3.3,3.2,2.3,H
27/09/15,Inter,Fiorentina,1.0,4.0,-3.0,2.0,8.0,1.8,3.6,4.5,A
27/09/15,Sassuolo,Chievo,1.0,1.0,0.0,5.0,2.0,2.2,3.2,3.5,D
27/09/15,Torino,Palermo,2.0,1.0,1.0,3.0,3.0,1.75,3.6,5.0,H
27/09/15,Verona,Lazio,1.0,2.0,-1.0,1.0,3.0,3.75,3.4,2.05,A
28/09/15,Atalanta,Sampdoria,2.0,1.0,1.0,5.0,4.0,2.1,3.4,3.6,H
28/09/15,Frosinone,Empoli,2.0,0.0,2.0,4.0,5.0,3.0,3.3,2.4,H
03/10/15,Carpi,Torino,2.0,1.0,1.0,3.0,3.0,3.5,3.2,2.2,H
03/10/15,Chievo,Verona,1.0,1.0,0.0,7.0,3.0,2.1,3.3,3.75,D
04/10/15,Empoli,Sassuolo,1.0,0.0,1.0,4.0,1.0,2.4,3.2,3.1,H
04/10/15,Fiorentina,Atalanta,3.0,0.0,3.0,9.0,1.0,1.67,3.6,5.75,H
04/10/15,Juventus,Bologna,3.0,1.0,2.0,8.0,1.0,1.22,6.0,16.0,H
04/10/15,Lazio,Frosinone,2.0,0.0,2.0,10.0,6.0,1.29,5.5,11.0,H
04/10/15,Milan,Napoli,0.0,4.0,-4.0,2.0,4.0,3.0,3.4,2.38,A
04/10/15,Palermo,Roma,2.0,4.0,-2.0,5.0,8.0,4.0,3.5,1.95,A
04/10/15,Sampdoria,Inter,1.0,1.0,0.0,6.0,7.0,4.0,3.5,1.95,D
04/10/15,Udinese,Genoa,1.0,1.0,0.0,3.0,7.0,2.5,3.1,3.1,D
17/10/15,Roma,Empoli,3.0,1.0,2.0,5.0,6.0,1.4,4.75,8.0,H
17/10/15,Torino,Milan,1.0,1.0,0.0,2.0,3.0,2.35,3.2,3.2,D
18/10/15,Atalanta,Carpi,3.0,0.0,3.0,7.0,5.0,1.75,3.6,5.0,H
18/10/15,Bologna,Palermo,0.0,1.0,-1.0,6.0,4.0,2.5,3.2,3.0,A
18/10/15,Frosinone,Sampdoria,2.0,0.0,2.0,4.0,2.0,3.1,3.2,2.4,H
18/10/15,Genoa,Chievo,3.0,2.0,1.0,6.0,3.0,2.05,3.3,3.8,H
18/10/15,Inter,Juventus,0.0,0.0,0.0,2.0,4.0,2.63,3.2,2.8,D
18/10/15,Napoli,Fiorentina,2.0,1.0,1.0,6.0,3.0,1.73,3.75,5.0,H
18/10/15,Sassuolo,Lazio,2.0,1.0,1.0,4.0,3.0,3.0,3.2,2.45,H
18/10/15,Verona,Udinese,1.0,1.0,0.0,2.0,5.0,2.3,3.3,3.2,D
24/10/15,Carpi,Bologna,1.0,2.0,-1.0,1.0,4.0,2.1,3.2,3.8,A
24/10/15,Empoli,Genoa,2.0,0.0,2.0,5.0,3.0,2.4,3.2,3.1,H
24/10/15,Palermo,Inter,1.0,1.0,0.0,2.0,7.0,4.0,3.3,2.0,D
25/10/15,Chievo,Napoli,0.0,1.0,-1.0,1.0,4.0,4.5,3.6,1.83,A
25/10/15,Fiorentina,Roma,1.0,2.0,-1.0,4.0,4.0,2.5,3.4,2.8,A
25/10/15,Juventus,Atalanta,2.0,0.0,2.0,10.0,0.0,1.33,5.0,10.0,H
25/10/15,Lazio,Torino,3.0,0.0,3.0,3.0,3.0,1.91,3.5,4.2,H
25/10/15,Milan,Sassuolo,2.0,1.0,1.0,3.0,2.0,1.75,3.6,5.0,H
25/10/15,Sampdoria,Verona,4.0,1.0,3.0,6.0,1.0,2.0,3.3,4.0,H
25/10/15,Udinese,Frosinone,1.0,0.0,1.0,7.0,2.0,1.67,3.75,5.5,H
27/10/15,Bologna,Inter,0.0,1.0,-1.0,3.0,6.0,5.0,3.5,1.75,A
28/10/15,Atalanta,Lazio,2.0,1.0,1.0,3.0,3.0,2.9,3.3,2.38,H
28/10/15,Frosinone,Carpi,2.0,1.0,1.0,3.0,3.0,2.2,3.4,3.2,H
28/10/15,Milan,Chievo,1.0,0.0,1.0,4.0,3.0,1.67,3.6,5.5,H
28/10/15,Napoli,Palermo,2.0,0.0,2.0,8.0,0.0,1.29,5.5,10.0,H
28/10/15,Roma,Udinese,3.0,1.0,2.0,9.0,2.0,1.4,4.33,8.0,H
28/10/15,Sassuolo,Juventus,1.0,0.0,1.0,3.0,3.0,4.75,3.6,1.75,H
28/10/15,Torino,Genoa,3.0,3.0,0.0,6.0,4.0,2.0,3.3,3.75,D
28/10/15,Verona,Fiorentina,0.0,2.0,-2.0,0.0,2.0,4.2,3.5,1.85,A
29/10/15,Sampdoria,Empoli,1.0,1.0,0.0,3.0,5.0,2.2,3.25,3.3,D
31/10/15,Inter,Roma,1.0,0.0,1.0,3.0,9.0,2.9,3.3,2.5,H
31/10/15,Juventus,Torino,2.0,1.0,1.0,6.0,5.0,1.57,3.8,6.5,H
01/11/15,Bologna,Atalanta,3.0,0.0,3.0,5.0,2.0,2.9,3.1,2.6,H
01/11/15,Carpi,Verona,0.0,0.0,0.0,6.0,3.0,2.3,3.25,3.25,D
01/11/15,Fiorentina,Frosinone,4.0,1.0,3.0,9.0,1.0,1.22,6.0,15.0,H
01/11/15,Genoa,Napoli,0.0,0.0,0.0,1.0,8.0,4.5,3.6,1.83,D
01/11/15,Lazio,Milan,1.0,3.0,-2.0,4.0,3.0,2.0,3.3,4.0,A
01/11/15,Udinese,Sassuolo,0.0,0.0,0.0,2.0,2.0,2.25,3.3,3.3,D
02/11/15,Chievo,Sampdoria,1.0,1.0,0.0,2.0,3.0,2.05,3.3,3.8,D
02/11/15,Palermo,Empoli,0.0,1.0,-1.0,4.0,5.0,2.25,3.2,3.4,A
07/11/15,Milan,Atalanta,0.0,0.0,0.0,3.0,4.0,1.67,3.75,5.5,D
07/11/15,Verona,Bologna,0.0,2.0,-2.0,2.0,4.0,2.2,3.3,3.4,A
08/11/15,Empoli,Juventus,1.0,3.0,-2.0,4.0,4.0,5.25,3.5,1.75,A
08/11/15,Frosinone,Genoa,2.0,2.0,0.0,5.0,3.0,3.4,3.3,2.2,D
08/11/15,Napoli,Udinese,1.0,0.0,1.0,5.0,2.0,1.22,6.5,13.0,H
08/11/15,Palermo,Chievo,1.0,0.0,1.0,3.0,3.0,2.3,3.2,3.3,H
08/11/15,Roma,Lazio,2.0,0.0,2.0,2.0,2.0,1.91,3.5,4.2,H
08/11/15,Sampdoria,Fiorentina,0.0,2.0,-2.0,2.0,7.0,3.75,3.4,2.05,A
08/11/15,Sassuolo,Carpi,1.0,0.0,1.0,4.0,2.0,1.73,3.6,5.25,H
08/11/15,Torino,Inter,0.0,1.0,-1.0,8.0,2.0,2.75,3.2,2.7,A
21/11/15,Bologna,Roma,2.0,2.0,0.0,3.0,5.0,5.0,3.6,1.75,D
21/11/15,Juventus,Milan,1.0,0.0,1.0,5.0,2.0,1.62,3.6,6.5,H
22/11/15,Atalanta,Torino,0.0,1.0,-1.0,1.0,4.0,2.6,3.2,2.88,A
22/11/15,Carpi,Chievo,1.0,2.0,-1.0,3.0,3.0,2.8,3.0,2.75,A
22/11/15,Fiorentina,Empoli,2.0,2.0,0.0,5.0,4.0,1.5,4.2,7.0,D
22/11/15,Genoa,Sassuolo,2.0,1.0,1.0,3.0,4.0,2.05,3.3,3.8,H
22/11/15,Inter,Frosinone,4.0,0.0,4.0,10.0,4.0,1.2,6.5,17.0,H
22/11/15,Lazio,Palermo,1.0,1.0,0.0,3.0,8.0,1.45,4.33,7.5,D
22/11/15,Udinese,Sampdoria,1.0,0.0,1.0,4.0,0.0,2.15,3.3,3.6,H
22/11/15,Verona,Napoli,0.0,2.0,-2.0,3.0,10.0,8.0,4.75,1.4,A
28/11/15,Milan,Sampdoria,4.0,1.0,3.0,10.0,2.0,1.57,4.0,6.0,H
28/11/15,Torino,Bologna,2.0,0.0,2.0,6.0,0.0,1.62,3.8,6.0,H
29/11/15,Chievo,Udinese,2.0,3.0,-1.0,6.0,5.0,2.1,3.2,3.8,A
29/11/15,Empoli,Lazio,1.0,0.0,1.0,1.0,5.0,2.9,3.3,2.5,H
29/11/15,Frosinone,Verona,3.0,2.0,1.0,6.0,8.0,2.6,3.2,2.8,H
29/11/15,Genoa,Carpi,1.0,2.0,-1.0,3.0,5.0,1.62,3.8,6.0,A
29/11/15,Palermo,Juventus,0.0,3.0,-3.0,0.0,4.0,7.0,3.75,1.57,A
29/11/15,Roma,Atalanta,0.0,2.0,-2.0,3.0,3.0,1.5,4.33,6.5,A
30/11/15,Napoli,Inter,2.0,1.0,1.0,4.0,2.0,1.67,3.75,5.5,H
30/11/15,Sassuolo,Fiorentina,1.0,1.0,0.0,2.0,4.0,3.75,3.3,2.1,D
04/12/15,Lazio,Juventus,0.0,2.0,-2.0,3.0,1.0,3.6,3.25,2.15,A
05/12/15,Inter,Genoa,1.0,0.0,1.0,5.0,2.0,1.62,4.0,5.5,H
05/12/15,Torino,Roma,1.0,1.0,0.0,5.0,3.0,2.75,3.1,2.7,D
06/12/15,Atalanta,Palermo,3.0,0.0,3.0,4.0,4.0,1.83,3.5,4.5,H
06/12/15,Bologna,Napoli,3.0,2.0,1.0,4.0,7.0,8.0,4.33,1.44,H
06/12/15,Carpi,Milan,0.0,0.0,0.0,3.0,7.0,5.0,3.6,1.75,D
06/12/15,Fiorentina,Udinese,3.0,0.0,3.0,5.0,0.0,1.44,4.5,7.5,H
06/12/15,Frosinone,Chievo,0.0,2.0,-2.0,3.0,3.0,3.1,3.2,2.4,A
06/12/15,Sampdoria,Sassuolo,1.0,3.0,-2.0,2.0,10.0,2.38,3.2,3.2,A
06/12/15,Verona,Empoli,0.0,1.0,-1.0,4.0,5.0,3.0,3.1,2.5,A
12/12/15,Genoa,Bologna,0.0,1.0,-1.0,4.0,2.0,1.91,3.4,4.33,A
12/12/15,Palermo,Frosinone,4.0,1.0,3.0,6.0,3.0,1.7,3.8,5.0,H
12/12/15,Udinese,Inter,0.0,4.0,-4.0,7.0,7.0,4.0,3.3,2.0,A
13/12/15,Chievo,Atalanta,1.0,0.0,1.0,3.0,2.0,2.4,3.1,3.2,H
13/12/15,Empoli,Carpi,3.0,0.0,3.0,4.0,4.0,1.67,3.75,5.5,H
13/12/15,Juventus,Fiorentina,3.0,1.0,2.0,6.0,1.0,1.67,3.75,5.5,H
13/12/15,Milan,Verona,1.0,1.0,0.0,6.0,2.0,1.36,4.75,9.0,D
13/12/15,Napoli,Roma,0.0,0.0,0.0,4.0,0.0,1.57,4.33,5.5,D
14/12/15,Lazio,Sampdoria,1.0,1.0,0.0,2.0,4.0,1.45,4.2,8.0,D
19/12/15,Bologna,Empoli,2.0,3.0,-1.0,4.0,7.0,2.5,3.1,3.1,A
20/12/15,Atalanta,Napoli,1.0,3.0,-2.0,5.0,5.0,6.0,3.8,1.62,A
20/12/15,Carpi,Juventus,2.0,3.0,-1.0,3.0,6.0,11.0,4.5,1.36,A
20/12/15,Fiorentina,Chievo,2.0,0.0,2.0,8.0,0.0,1.44,4.33,8.0,H
20/12/15,Frosinone,Milan,2.0,4.0,-2.0,5.0,10.0,5.5,3.8,1.67,A
20/12/15,Inter,Lazio,1.0,2.0,-1.0,1.0,3.0,1.75,3.6,5.0,A
20/12/15,Roma,Genoa,2.0,0.0,2.0,3.0,4.0,1.5,4.33,6.5,H
20/12/15,Sampdoria,Palermo,2.0,0.0,2.0,6.0,5.0,2.15,3.3,3.5,H
20/12/15,Torino,Udinese,0.0,1.0,-1.0,1.0,6.0,1.67,3.75,5.5,A
20/12/15,Verona,Sassuolo,1.0,1.0,0.0,6.0,5.0,2.7,3.3,2.63,D
05/01/16,Genoa,Sampdoria,2.0,3.0,-1.0,10.0,5.0,2.25,3.2,3.4,A
06/01/16,Chievo,Roma,3.0,3.0,0.0,6.0,5.0,3.4,3.3,2.2,D
06/01/16,Empoli,Inter,0.0,1.0,-1.0,4.0,3.0,3.4,3.2,2.25,A
06/01/16,Juventus,Verona,3.0,0.0,3.0,6.0,1.0,1.17,7.0,19.0,H
06/01/16,Lazio,Carpi,0.0,0.0,0.0,0.0,2.0,1.4,4.75,8.0,D
06/01/16,Milan,Bologna,0.0,1.0,-1.0,4.0,3.0,1.5,4.2,7.0,A
06/01/16,Napoli,Torino,2.0,1.0,1.0,8.0,4.0,1.36,5.0,9.0,H
06/01/16,Palermo,Fiorentina,1.0,3.0,-2.0,3.0,5.0,4.33,3.6,1.83,A
06/01/16,Sassuolo,Frosinone,2.0,2.0,0.0,3.0,2.0,1.53,4.0,7.0,D
06/01/16,Udinese,Atalanta,2.0,1.0,1.0,6.0,7.0,2.2,3.25,3.5,H
09/01/16,Carpi,Udinese,2.0,1.0,1.0,6.0,5.0,3.1,3.1,2.5,H
09/01/16,Fiorentina,Lazio,1.0,3.0,-2.0,7.0,6.0,1.8,3.5,4.75,A
09/01/16,Roma,Milan,1.0,1.0,0.0,5.0,6.0,2.0,3.5,3.8,D
10/01/16,Atalanta,Genoa,0.0,2.0,-2.0,0.0,2.0,2.38,3.1,3.3,A
10/01/16,Bologna,Chievo,0.0,1.0,-1.0,2.0,2.0,2.3,3.1,3.4,A
10/01/16,Frosinone,Napoli,1.0,5.0,-4.0,3.0,10.0,13.0,6.5,1.22,A
10/01/16,Inter,Sassuolo,0.0,1.0,-1.0,6.0,6.0,1.57,4.0,6.5,A
10/01/16,Sampdoria,Juventus,1.0,2.0,-1.0,2.0,5.0,7.5,4.0,1.5,A
10/01/16,Torino,Empoli,0.0,1.0,-1.0,6.0,4.0,1.95,3.3,4.33,A
10/01/16,Verona,Palermo,0.0,1.0,-1.0,7.0,2.0,2.2,3.3,3.4,A
16/01/16,Atalanta,Inter,1.0,1.0,0.0,5.0,2.0,3.75,3.4,2.05,D
16/01/16,Napoli,Sassuolo,3.0,1.0,2.0,6.0,3.0,1.29,5.75,10.0,H
16/01/16,Torino,Frosinone,4.0,2.0,2.0,9.0,5.0,1.3,5.5,10.0,H
17/01/16,Bologna,Lazio,2.0,2.0,0.0,3.0,3.0,3.75,3.3,2.1,D
17/01/16,Carpi,Sampdoria,2.0,1.0,1.0,5.0,4.0,2.6,3.25,2.8,H
17/01/16,Chievo,Empoli,1.0,1.0,0.0,5.0,5.0,2.5,3.2,3.0,D
17/01/16,Genoa,Palermo,4.0,0.0,4.0,10.0,3.0,1.8,3.5,4.75,H
17/01/16,Milan,Fiorentina,2.0,0.0,2.0,3.0,1.0,2.4,3.2,3.1,H
17/01/16,Roma,Verona,1.0,1.0,0.0,4.0,3.0,1.33,5.25,9.5,D
17/01/16,Udinese,Juventus,0.0,4.0,-4.0,3.0,8.0,6.5,3.75,1.57,A
20/01/16,Sassuolo,Torino,1.0,1.0,0.0,3.0,5.0,2.5,3.1,3.1,D
23/01/16,Empoli,Milan,2.0,2.0,0.0,6.0,5.0,3.1,3.25,2.4,D
23/01/16,Frosinone,Atalanta,0.0,0.0,0.0,1.0,3.0,3.5,3.4,2.1,D
24/01/16,Fiorentina,Torino,2.0,0.0,2.0,2.0,2.0,1.8,3.5,4.75,H
24/01/16,Inter,Carpi,1.0,1.0,0.0,7.0,4.0,1.36,4.75,9.5,D
24/01/16,Juventus,Roma,1.0,0.0,1.0,7.0,1.0,1.62,3.8,6.0,H
24/01/16,Lazio,Chievo,4.0,1.0,3.0,7.0,5.0,1.67,3.6,5.75,H
24/01/16,Palermo,Udinese,4.0,1.0,3.0,8.0,9.0,2.8,3.1,2.7,H
24/01/16,Sampdoria,Napoli,2.0,4.0,-2.0,4.0,9.0,6.5,4.33,1.5,A
24/01/16,Sassuolo,Bologna,0.0,2.0,-2.0,2.0,7.0,1.8,3.5,4.75,A
24/01/16,Verona,Genoa,1.0,1.0,0.0,9.0,2.0,2.9,3.25,2.5,D
30/01/16,Atalanta,Sassuolo,1.0,1.0,0.0,5.0,1.0,2.5,3.2,3.0,D
30/01/16,Carpi,Palermo,1.0,1.0,0.0,1.0,1.0,2.15,3.2,3.75,D
30/01/16,Roma,Frosinone,3.0,1.0,2.0,6.0,3.0,1.22,6.0,15.0,H
31/01/16,Bologna,Sampdoria,3.0,2.0,1.0,5.0,6.0,2.05,3.3,3.8,H
31/01/16,Chievo,Juventus,0.0,4.0,-4.0,2.0,10.0,7.5,3.8,1.53,A
31/01/16,Genoa,Fiorentina,0.0,0.0,0.0,2.0,3.0,3.1,3.4,2.3,D
31/01/16,Milan,Inter,3.0,0.0,3.0,5.0,3.0,2.3,3.3,3.2,H
31/01/16,Napoli,Empoli,5.0,1.0,4.0,6.0,2.0,1.25,6.0,12.0,H
31/01/16,Torino,Verona,0.0,0.0,0.0,6.0,3.0,1.5,4.0,7.5,D
31/01/16,Udinese,Lazio,0.0,0.0,0.0,1.0,1.0,3.3,3.3,2.25,D
02/02/16,Sassuolo,Roma,0.0,2.0,-2.0,6.0,5.0,3.1,3.25,2.38,A
03/02/16,Empoli,Udinese,1.0,1.0,0.0,4.0,2.0,2.1,3.3,3.75,D
03/02/16,Fiorentina,Carpi,2.0,1.0,1.0,5.0,2.0,1.4,4.5,9.0,H
03/02/16,Frosinone,Bologna,1.0,0.0,1.0,7.0,3.0,3.1,3.25,2.4,H
03/02/16,Inter,Chievo,1.0,0.0,1.0,8.0,0.0,1.57,3.8,6.5,H
03/02/16,Juventus,Genoa,1.0,0.0,1.0,2.0,2.0,1.22,6.0,15.0,H
03/02/16,Lazio,Napoli,0.0,2.0,-2.0,0.0,5.0,4.0,3.6,1.91,A
03/02/16,Palermo,Milan,0.0,2.0,-2.0,2.0,8.0,4.0,3.6,1.91,A
03/02/16,Sampdoria,Torino,2.0,2.0,0.0,4.0,6.0,2.75,3.2,2.7,D
03/02/16,Verona,Atalanta,2.0,1.0,1.0,5.0,4.0,2.4,3.3,3.0,H
06/02/16,Bologna,Fiorentina,1.0,1.0,0.0,6.0,2.0,3.6,3.4,2.1,D
06/02/16,Genoa,Lazio,0.0,0.0,0.0,1.0,2.0,2.63,3.2,2.8,D
07/02/16,Atalanta,Empoli,0.0,0.0,0.0,2.0,3.0,2.38,3.2,3.2,D
07/02/16,Frosinone,Juventus,0.0,2.0,-2.0,0.0,9.0,13.0,6.5,1.22,A
07/02/16,Milan,Udinese,1.0,1.0,0.0,5.0,5.0,1.55,3.8,7.0,D
07/02/16,Napoli,Carpi,1.0,0.0,1.0,7.0,0.0,1.14,8.0,21.0,H
07/02/16,Roma,Sampdoria,2.0,1.0,1.0,4.0,4.0,1.44,4.33,8.0,H
07/02/16,Sassuolo,Palermo,2.0,2.0,0.0,6.0,2.0,1.85,3.5,4.5,D
07/02/16,Torino,Chievo,1.0,2.0,-1.0,4.0,3.0,1.67,3.75,5.75,A
07/02/16,Verona,Inter,3.0,3.0,0.0,4.0,7.0,4.33,3.75,1.83,D
