Date,HomeTeam,AwayTeam,FTHG,FTAG,GD,HST,AST,B365H,B365D,B365A,FTR
27/11/15,Darmstadt,FC Koln,0,0,0,1,2,2.9,3.1,2.6,D
28/11/15,Bayern Munich,Hertha,2,0,2,9,1,1.08,11.0,26.0,H
28/11/15,Hannover,Ingolstadt,4,0,4,4,5,2.6,3.2,2.8,H
28/11/15,Hoffenheim,M'gladbach,3,3,0,6,8,3.1,3.5,2.25,D
28/11/15,Mainz,Ein Frankfurt,2,1,1,8,5,2.2,3.5,3.2,H
28/11/15,Werder Bremen,Hamburg,1,3,-2,3,6,2.25,3.4,3.2,A
29/11/15,Augsburg,Wolfsburg,0,0,0,4,3,3.3,3.4,2.2,D
29/11/15,Dortmund,Stuttgart,4,1,3,9,3,1.2,7.5,12.0,H
29/11/15,Leverkusen,Schalke 04,1,1,0,6,3,1.62,4.2,5.25,D
04/12/15,Schalke 04,Hannover,3,1,2,8,1,1.6,4.0,5.75,H
05/12/15,FC Koln,Augsburg,0,1,-1,8,8,2.2,3.3,3.4,A
05/12/15,Hamburg,Mainz,1,3,-2,7,6,2.25,3.4,3.2,A
05/12/15,Hertha,Leverkusen,2,1,1,4,2,3.75,3.4,2.05,H
05/12/15,Ingolstadt,Hoffenheim,1,1,0,2,2,2.25,3.3,3.3,D
05/12/15,M'gladbach,Bayern Munich,3,1,2,6,6,9.0,5.25,1.33,H
05/12/15,Wolfsburg,Dortmund,1,2,-1,8,6,4.0,4.33,1.75,A
06/12/15,Ein Frankfurt,Darmstadt,0,1,-1,3,4,1.91,3.4,4.33,A
06/12/15,Stuttgart,Werder Bremen,1,1,0,4,2,1.95,3.75,3.75,D
11/12/15,Mainz,Stuttgart,0,0,0,4,2,2.05,3.6,3.5,D
12/12/15,Bayern Munich,Ingolstadt,2,0,2,8,4,1.07,13.0,29.0,H
12/12/15,Darmstadt,Hertha,0,4,-4,3,5,3.1,3.1,2.5,A
12/12/15,Hoffenheim,Hannover,1,0,1,5,2,1.8,3.5,4.5,H
12/12/15,Leverkusen,M'gladbach,5,0,5,6,2,1.95,3.75,3.75,H
12/12/15,Werder Bremen,FC Koln,1,1,0,6,3,2.5,3.3,2.88,D
12/12/15,Wolfsburg,Hamburg,1,1,0,9,4,1.57,4.2,5.75,D
13/12/15,Augsburg,Schalke 04,2,1,1,6,5,2.63,3.5,2.63,H
13/12/15,Dortmund,Ein Frankfurt,4,1,3,11,2,1.17,8.0,15.0,H
18/12/15,Schalke 04,Hoffenheim,1,0,1,3,1,1.67,4.0,5.0,H
19/12/15,Ein Frankfurt,Werder Bremen,2,1,1,6,4,2.25,3.4,3.2,H
19/12/15,FC Koln,Dortmund,2,1,1,6,3,7.0,4.75,1.44,H
19/12/15,Hamburg,Augsburg,0,1,-1,2,7,2.4,3.3,3.0,A
19/12/15,Hannover,Bayern Munich,0,1,-1,1,11,15.0,6.5,1.2,A
19/12/15,Ingolstadt,Leverkusen,0,1,-1,3,2,4.75,3.5,1.8,A
19/12/15,Stuttgart,Wolfsburg,3,1,2,6,7,3.5,3.6,2.0,H
20/12/15,Hertha,Mainz,2,0,2,5,0,2.15,3.4,3.4,H
20/12/15,M'gladbach,Darmstadt,3,2,1,5,6,1.5,4.33,6.5,H
22/01/16,Hamburg,Bayern Munich,1,2,-1,1,5,13.0,6.5,1.22,A
23/01/16,FC Koln,Stuttgart,1,3,-2,4,8,2.15,3.5,3.3,A
23/01/16,Hannover,Darmstadt,1,2,-1,5,5,2.3,3.3,3.2,A
23/01/16,Hertha,Augsburg,0,0,0,2,5,2.2,3.3,3.4,D
23/01/16,Hoffenheim,Leverkusen,1,1,0,3,8,4.33,3.8,1.8,D
23/01/16,Ingolstadt,Mainz,1,0,1,4,4,2.4,3.2,3.1,H
23/01/16,M'gladbach,Dortmund,1,3,-2,3,4,4.5,4.2,1.7,A
24/01/16,Ein Frankfurt,Wolfsburg,3,2,1,6,11,3.6,3.5,2.05,H
24/01/16,Schalke 04,Werder Bremen,1,3,-2,4,6,1.67,4.0,5.0,A
29/01/16,Mainz,M'gladbach,1,0,1,2,7,2.6,3.4,2.7,H
30/01/16,Augsburg,Ein Frankfurt,0,0,0,2,6,1.95,3.6,4.0,D
30/01/16,Darmstadt,Schalke 04,0,2,-2,2,7,3.4,3.4,2.15,A
30/01/16,Dortmund,Ingolstadt,2,0,2,6,3,1.17,7.0,19.0,H
30/01/16,Leverkusen,Hannover,3,0,3,6,2,1.25,6.0,12.0,H
30/01/16,Stuttgart,Hamburg,2,1,1,11,5,1.95,3.6,3.8,H
30/01/16,Werder Bremen,Hertha,3,3,0,6,4,2.5,3.3,2.8,D
31/01/16,Bayern Munich,Hoffenheim,2,0,2,9,2,1.08,13.0,21.0,H
31/01/16,Wolfsburg,FC Koln,1,1,0,4,4,1.57,4.0,5.75,D
05/02/16,M'gladbach,Werder Bremen,5,1,4,9,4,1.7,4.0,4.5,H
06/02/16,Ein Frankfurt,Stuttgart,2,4,-2,7,9,2.7,3.6,2.5,A
06/02/16,Hannover,Mainz,0,1,-1,2,2,2.75,3.3,2.6,A
06/02/16,Hertha,Dortmund,0,0,0,4,2,6.5,4.33,1.5,D
06/02/16,Ingolstadt,Augsburg,2,1,1,4,2,2.5,3.1,3.1,H
06/02/16,Leverkusen,Bayern Munich,0,0,0,2,1,5.25,4.2,1.6,D
06/02/16,Schalke 04,Wolfsburg,3,0,3,3,2,2.45,3.5,2.8,H
07/02/16,Hamburg,FC Koln,1,1,0,4,6,2.5,3.2,3.0,D
07/02/16,Hoffenheim,Darmstadt,0,2,-2,1,5,2.0,3.3,4.0,A
12/02/16,Mainz,Schalke 04,2,1,1,4,3,2.9,3.4,2.45,H
13/02/16,Darmstadt,Leverkusen,1,2,-1,6,3,4.75,3.75,1.75,A
13/02/16,Dortmund,Hannover,1,0,1,7,1,1.14,8.5,17.0,H
13/02/16,FC Koln,Ein Frankfurt,3,1,2,7,4,1.91,3.8,3.8,H
13/02/16,Stuttgart,Hertha,2,0,2,6,3,2.1,3.5,3.5,H
13/02/16,Werder Bremen,Hoffenheim,1,1,0,10,4,2.2,3.5,3.25,D
13/02/16,Wolfsburg,Ingolstadt,2,0,2,5,2,1.73,3.6,5.25,H
14/02/16,Augsburg,Bayern Munich,1,3,-2,2,10,13.0,6.0,1.22,A
14/02/16,Hamburg,M'gladbach,3,2,1,9,4,3.3,3.6,2.1,H
19/02/16,Ein Frankfurt,Hamburg,0,0,0,2,1,2.25,3.5,3.0,D
20/02/16,Bayern Munich,Darmstadt,3,1,2,13,5,1.08,12.0,26.0,H
20/02/16,Hertha,Wolfsburg,1,1,0,5,6,2.75,3.3,2.6,D
20/02/16,Hoffenheim,Mainz,3,2,1,4,6,2.4,3.4,2.9,H
20/02/16,Ingolstadt,Werder Bremen,2,0,2,4,2,2.1,3.3,3.6,H
20/02/16,M'gladbach,FC Koln,1,0,1,5,6,1.91,3.6,4.0,H
21/02/16,Hannover,Augsburg,0,1,-1,6,6,2.63,3.3,2.75,A
21/02/16,Leverkusen,Dortmund,0,1,-1,2,2,3.4,3.5,2.1,A
21/02/16,Schalke 04,Stuttgart,1,1,0,5,8,2.15,3.75,3.1,D
26/02/16,FC Koln,Hertha,0,1,-1,3,3,2.1,3.3,3.75,A
27/02/16,Hamburg,Ingolstadt,1,1,0,2,3,2.4,3.0,3.3,D
27/02/16,Stuttgart,Hannover,1,2,-1,10,8,1.53,4.0,6.5,A
27/02/16,Werder Bremen,Darmstadt,2,2,0,7,3,2.1,3.4,3.6,D
27/02/16,Wolfsburg,Bayern Munich,0,2,-2,8,4,9.0,4.5,1.4,A
28/02/16,Augsburg,M'gladbach,2,2,0,4,7,2.7,3.4,2.6,D
28/02/16,Dortmund,Hoffenheim,3,1,2,9,4,1.18,7.0,17.0,H
28/02/16,Ein Frankfurt,Schalke 04,0,0,0,5,2,3.2,3.4,2.25,D
28/02/16,Mainz,Leverkusen,3,1,2,7,4,3.75,3.5,2.0,H
01/03/16,Hannover,Wolfsburg,0,4,-4,2,11,4.2,3.75,1.85,A
01/03/16,Ingolstadt,FC Koln,1,1,0,3,3,2.5,3.1,3.0,D
02/03/16,Bayern Munich,Mainz,1,2,-1,6,3,1.13,9.0,21.0,A
02/03/16,Darmstadt,Dortmund,0,2,-2,1,7,8.0,4.75,1.4,A
02/03/16,Hertha,Ein Frankfurt,2,0,2,6,3,1.85,3.6,4.33,H
02/03/16,Hoffenheim,Augsburg,2,1,1,7,3,2.25,3.4,3.3,H
02/03/16,Leverkusen,Werder Bremen,1,4,-3,6,4,1.44,4.75,7.0,A
02/03/16,M'gladbach,Stuttgart,4,0,4,6,3,2.05,3.8,3.4,H
02/03/16,Schalke 04,Hamburg,3,2,1,9,4,1.85,3.6,4.33,H
05/03/16,Augsburg,Leverkusen,3,3,0,5,5,2.9,3.3,2.5,D
05/03/16,Dortmund,Bayern Munich,0,0,0,3,4,3.1,3.4,2.3,D
05/03/16,Ein Frankfurt,Ingolstadt,1,1,0,3,6,2.5,3.2,3.0,D
05/03/16,FC Koln,Schalke 04,1,3,-2,9,4,2.4,3.2,3.1,A
05/03/16,Stuttgart,Hoffenheim,5,1,4,11,4,1.91,3.6,4.0,H
05/03/16,Werder Bremen,Hannover,4,1,3,5,5,1.73,3.8,4.75,H
05/03/16,Wolfsburg,M'gladbach,2,1,1,3,5,1.95,3.75,3.6,H
06/03/16,Hamburg,Hertha,2,0,2,5,1,2.88,3.1,2.63,H
06/03/16,Mainz,Darmstadt,0,0,0,4,3,1.75,3.6,5.0,D
11/03/16,Hertha,Schalke 04,2,0,2,5,4,2.4,3.2,3.0,H
12/03/16,Bayern Munich,Werder Bremen,5,0,5,13,1,1.13,9.0,21.0,H
12/03/16,Darmstadt,Augsburg,2,2,0,6,5,2.8,3.1,2.7,D
12/03/16,Hannover,FC Koln,0,2,-2,2,5,3.5,3.3,2.15,A
12/03/16,Hoffenheim,Wolfsburg,1,0,1,2,9,3.4,3.6,2.1,H
12/03/16,Ingolstadt,Stuttgart,3,3,0,8,6,3.0,3.2,2.5,D
12/03/16,M'gladbach,Ein Frankfurt,3,0,3,8,0,1.57,4.33,5.5,H
13/03/16,Dortmund,Mainz,2,0,2,10,0,1.36,5.0,8.5,H
13/03/16,Leverkusen,Hamburg,1,0,1,4,5,1.67,3.75,5.5,H
18/03/16,Schalke 04,M'gladbach,2,1,1,3,8,2.45,3.5,2.8,H
19/03/16,Ein Frankfurt,Hannover,1,0,1,5,3,1.85,3.6,4.33,H
19/03/16,FC Koln,Bayern Munich,0,1,-1,2,3,11.0,5.0,1.29,A
19/03/16,Hamburg,Hoffenheim,1,3,-2,11,9,2.25,3.4,3.2,A
19/03/16,Hertha,Ingolstadt,2,1,1,2,2,2.05,3.2,4.0,H
19/03/16,Werder Bremen,Mainz,1,1,0,3,2,2.38,3.4,3.0,D
19/03/16,Wolfsburg,Darmstadt,1,1,0,5,1,1.44,4.33,8.0,D
20/03/16,Augsburg,Dortmund,1,3,-2,4,5,6.5,4.33,1.5,A
20/03/16,Stuttgart,Leverkusen,0,2,-2,5,9,2.3,3.5,2.9,A
01/04/16,Leverkusen,Wolfsburg,3,0,3,5,5,2.0,3.2,4.0,H
02/04/16,Bayern Munich,Ein Frankfurt,1,0,1,10,0,1.13,9.0,21.0,H
02/04/16,Darmstadt,Stuttgart,2,2,0,6,3,3.4,3.3,2.2,D
02/04/16,Dortmund,Werder Bremen,3,2,1,8,3,1.2,7.0,13.0,H
02/04/16,Hannover,Hamburg,0,3,-3,8,4,3.1,3.25,2.38,A
02/04/16,Ingolstadt,Schalke 04,3,0,3,4,2,2.75,3.0,2.7,H
02/04/16,Mainz,Augsburg,4,2,2,7,5,2.1,3.4,3.6,H
03/04/16,Hoffenheim,FC Koln,1,1,0,5,1,2.38,3.3,3.1,D
03/04/16,M'gladbach,Hertha,5,0,5,8,2,1.83,3.6,4.33,H
08/04/16,Hertha,Hannover,2,2,0,8,3,1.5,4.2,7.0,D
09/04/16,Ein Frankfurt,Hoffenheim,0,2,-2,3,6,2.3,3.25,3.1,A
09/04/16,Hamburg,Darmstadt,1,2,-1,3,4,2.05,3.4,3.6,A
09/04/16,Ingolstadt,M'gladbach,1,0,1,4,3,3.2,3.4,2.2,H
09/04/16,Stuttgart,Bayern Munich,1,3,-2,2,6,6.0,4.33,1.5,A
09/04/16,Werder Bremen,Augsburg,1,2,-1,4,3,2.05,3.4,3.5,A
09/04/16,Wolfsburg,Mainz,1,1,0,3,9,2.2,3.4,3.25,D
10/04/16,FC Koln,Leverkusen,0,2,-2,9,6,3.1,3.25,2.3,A
10/04/16,Schalke 04,Dortmund,2,2,0,2,5,4.2,4.0,1.73,D
15/04/16,Hannover,M'gladbach,2,0,2,8,2,5.5,4.0,1.62,H
16/04/16,Augsburg,Stuttgart,1,0,1,6,4,2.45,3.6,2.75,H
16/04/16,Bayern Munich,Schalke 04,3,0,3,7,4,1.18,7.5,15.0,H
16/04/16,Darmstadt,Ingolstadt,2,0,2,3,3,2.55,3.2,2.88,H
16/04/16,Hoffenheim,Hertha,2,1,1,7,2,2.38,3.4,3.0,H
16/04/16,Leverkusen,Ein Frankfurt,3,0,3,6,6,1.36,5.25,8.0,H
16/04/16,Werder Bremen,Wolfsburg,3,2,1,9,3,2.5,3.5,2.75,H
17/04/16,Dortmund,Hamburg,3,0,3,5,1,1.33,5.25,9.0,H
17/04/16,Mainz,FC Koln,2,3,-1,7,4,2.1,3.4,3.6,A
22/04/16,Hamburg,Werder Bremen,2,1,1,7,10,2.6,3.5,2.63,H
23/04/16,FC Koln,Darmstadt,4,1,3,9,2,1.95,3.3,4.33,H
23/04/16,Hertha,Bayern Munich,0,2,-2,0,6,9.0,4.5,1.4,A
23/04/16,Ingolstadt,Hannover,2,2,0,3,4,1.91,3.4,4.33,D
23/04/16,Schalke 04,Leverkusen,2,3,-1,8,6,3.0,3.3,2.4,A
23/04/16,Stuttgart,Dortmund,0,3,-3,1,9,4.75,4.2,1.65,A
23/04/16,Wolfsburg,Augsburg,0,2,-2,7,4,1.8,3.75,4.33,A
24/04/16,Ein Frankfurt,Mainz,2,1,1,4,4,2.88,3.3,2.5,H
24/04/16,M'gladbach,Hoffenheim,3,1,2,11,8,1.62,4.2,5.25,H
29/04/16,Augsburg,FC Koln,0,0,0,1,1,2.45,3.25,3.0,D
30/04/16,Bayern Munich,M'gladbach,1,1,0,4,2,1.4,5.0,7.5,D
30/04/16,Darmstadt,Ein Frankfurt,1,2,-1,6,4,2.5,3.2,3.0,A
30/04/16,Dortmund,Wolfsburg,5,1,4,10,4,1.36,5.0,8.5,H
30/04/16,Hannover,Schalke 04,1,3,-2,2,7,3.8,4.0,1.85,A
30/04/16,Hoffenheim,Ingolstadt,2,1,1,6,8,1.8,3.6,4.6,H
30/04/16,Leverkusen,Hertha,2,1,1,8,3,1.62,3.75,6.0,H
30/04/16,Mainz,Hamburg,0,0,0,4,4,1.8,3.75,4.33,D
02/05/16,Werder Bremen,Stuttgart,6,2,4,9,4,2.05,3.6,3.5,H
07/05/16,Ein Frankfurt,Dortmund,1,0,1,4,2,7.0,4.75,1.45,H
07/05/16,FC Koln,Werder Bremen,0,0,0,4,1,2.8,3.75,2.38,D
07/05/16,Hamburg,Wolfsburg,0,1,-1,0,6,2.7,3.4,2.63,A
07/05/16,Hannover,Hoffenheim,1,0,1,4,4,3.4,3.75,2.05,H
07/05/16,Hertha,Darmstadt,1,2,-1,4,3,1.75,3.6,5.0,A
07/05/16,Ingolstadt,Bayern Munich,1,2,-1,4,6,15.0,7.0,1.18,A
07/05/16,M'gladbach,Leverkusen,2,1,1,6,8,1.91,3.8,3.8,H
07/05/16,Schalke 04,Augsburg,1,1,0,5,2,1.7,4.2,4.5,D
07/05/16,Stuttgart,Mainz,1,3,-2,3,11,2.1,3.8,3.2,A
14/05/16,Augsburg,Hamburg,1,3,-2,7,6,2.0,3.5,3.8,A
14/05/16,Bayern Munich,Hannover,3,1,2,11,5,1.08,11.0,26.0,H
14/05/16,Darmstadt,M'gladbach,0,2,-2,0,3,3.5,3.75,2.0,A
14/05/16,Dortmund,FC Koln,2,2,0,5,5,1.29,5.75,8.0,D
14/05/16,Hoffenheim,Schalke 04,1,4,-3,4,8,3.2,3.8,2.05,A
14/05/16,Leverkusen,Ingolstadt,3,2,1,6,5,1.5,4.33,6.5,H
14/05/16,Mainz,Hertha,0,0,0,3,5,2.05,3.6,3.5,D
14/05/16,Werder Bremen,Ein Frankfurt,1,0,1,3,2,2.0,3.75,3.5,H
14/05/16,Wolfsburg,Stuttgart,3,1,2,7,6,2.3,4.0,2.75,H
22/08/14,Bayern Munich,Wolfsburg,2,1,1,10,4,1.25,6.0,10.0,H
23/08/14,Dortmund,Leverkusen,0,2,-2,4,2,1.57,4.33,5.0,A
23/08/14,Ein Frankfurt,Freiburg,1,0,1,3,7,2.05,3.4,3.6,H
23/08/14,FC Koln,Hamburg,0,0,0,3,4,2.0,3.5,3.6,D
23/08/14,Hannover,Schalke 04,2,1,1,3,5,2.9,3.5,2.3,H
23/08/14,Hertha,Werder Bremen,2,2,0,5,5,1.95,3.5,3.75,D
23/08/14,Hoffenheim,Augsburg,2,0,2,3,2,1.91,3.6,3.8,H
24/08/14,M'gladbach,Stuttgart,1,1,0,6,3,1.95,3.5,3.75,D
24/08/14,Paderborn,Mainz,2,2,0,3,4,3.1,3.4,2.25,D
29/08/14,Augsburg,Dortmund,2,3,-1,3,9,4.5,3.75,1.73,A
30/08/14,Hamburg,Paderborn,0,3,-3,4,7,1.67,3.8,5.0,A
30/08/14,Leverkusen,Hertha,4,2,2,7,1,1.44,4.5,6.5,H
30/08/14,Schalke 04,Bayern Munich,1,1,0,4,4,6.0,4.75,1.44,D
30/08/14,Stuttgart,FC Koln,0,2,-2,5,4,2.0,3.5,3.6,A
30/08/14,Werder Bremen,Hoffenheim,1,1,0,1,1,3.2,3.5,2.15,D
30/08/14,Wolfsburg,Ein Frankfurt,2,2,0,11,4,1.57,4.33,5.0,D
31/08/14,Freiburg,M'gladbach,0,0,0,4,3,2.88,3.4,2.38,D
31/08/14,Mainz,Hannover,0,0,0,2,6,2.2,3.3,3.3,D
12/09/14,Leverkusen,Werder Bremen,3,3,0,9,5,1.3,5.5,9.0,D
13/09/14,Bayern Munich,Stuttgart,2,0,2,8,0,1.17,7.5,15.0,H
13/09/14,Dortmund,Freiburg,3,1,2,6,3,1.25,6.0,10.0,H
13/09/14,Hertha,Mainz,1,3,-2,3,6,2.25,3.3,3.2,A
13/09/14,Hoffenheim,Wolfsburg,1,1,0,6,5,2.4,3.5,2.75,D
13/09/14,M'gladbach,Schalke 04,4,1,3,9,6,2.4,3.4,2.8,H
13/09/14,Paderborn,FC Koln,0,0,0,4,1,2.9,3.2,2.45,D
14/09/14,Ein Frankfurt,Augsburg,0,1,-1,5,7,2.25,3.3,3.2,A
14/09/14,Hannover,Hamburg,2,0,2,4,0,2.2,3.4,3.2,H
19/09/14,Freiburg,Hertha,2,2,0,5,2,2.5,3.3,2.8,D
20/09/14,Augsburg,Werder Bremen,4,2,2,7,6,1.91,3.6,3.8,H
20/09/14,Hamburg,Bayern Munich,0,0,0,0,3,10.0,6.0,1.25,D
20/09/14,Mainz,Dortmund,2,0,2,5,4,5.0,4.33,1.57,H
20/09/14,Paderborn,Hannover,2,0,2,4,2,2.8,3.25,2.5,H
20/09/14,Schalke 04,Ein Frankfurt,2,2,0,3,4,1.73,3.8,4.5,D
20/09/14,Stuttgart,Hoffenheim,0,2,-2,2,4,2.5,3.4,2.7,A
21/09/14,FC Koln,M'gladbach,0,0,0,7,1,2.75,3.3,2.5,D
21/09/14,Wolfsburg,Leverkusen,4,1,3,9,1,2.8,3.5,2.4,H
23/09/14,Bayern Munich,Paderborn,4,0,4,9,2,1.11,9.0,21.0,H
23/09/14,Ein Frankfurt,Mainz,2,2,0,8,5,2.38,3.3,2.9,D
23/09/14,Hoffenheim,Freiburg,3,3,0,8,4,1.62,4.0,5.25,D
23/09/14,Werder Bremen,Schalke 04,0,3,-3,4,4,2.8,3.4,2.4,A
24/09/14,Dortmund,Stuttgart,2,2,0,9,5,1.36,5.0,7.5,D
24/09/14,Hannover,FC Koln,1,0,1,4,3,2.15,3.4,3.25,H
24/09/14,Hertha,Wolfsburg,1,0,1,3,3,3.0,3.5,2.25,H
24/09/14,Leverkusen,Augsburg,1,0,1,3,4,1.57,4.2,5.25,H
24/09/14,M'gladbach,Hamburg,1,0,1,9,1,1.65,4.0,4.75,H
26/09/14,Mainz,Hoffenheim,0,0,0,3,3,2.4,3.4,2.8,D
27/09/14,FC Koln,Bayern Munich,0,2,-2,3,8,7.5,5.0,1.36,A
27/09/14,Freiburg,Leverkusen,0,0,0,3,8,4.2,3.75,1.8,D
27/09/14,Paderborn,M'gladbach,1,2,-1,8,4,3.3,3.5,2.1,A
27/09/14,Schalke 04,Dortmund,2,1,1,6,5,3.4,3.6,2.05,H
27/09/14,Stuttgart,Hannover,1,0,1,6,4,1.95,3.5,3.6,H
27/09/14,Wolfsburg,Werder Bremen,2,1,1,8,3,1.5,4.33,6.0,H
28/09/14,Augsburg,Hertha,1,0,1,3,3,2.05,3.5,3.4,H
28/09/14,Hamburg,Ein Frankfurt,1,2,-1,6,4,2.05,3.5,3.4,A
03/10/14,Hertha,Stuttgart,3,2,1,9,2,2.25,3.4,3.1,H
04/10/14,Bayern Munich,Hannover,4,0,4,9,3,1.13,8.5,17.0,H
04/10/14,Dortmund,Hamburg,0,1,-1,3,5,1.33,5.25,8.0,A
04/10/14,Ein Frankfurt,FC Koln,3,2,1,8,7,2.3,3.2,3.2,H
04/10/14,Hoffenheim,Schalke 04,2,1,1,8,3,2.3,3.6,2.88,H
04/10/14,Leverkusen,Paderborn,2,2,0,10,5,1.33,5.25,8.0,D
04/10/14,Werder Bremen,Freiburg,1,1,0,7,3,2.38,3.4,2.88,D
05/10/14,M'gladbach,Mainz,1,1,0,10,2,1.85,3.6,4.0,D
05/10/14,Wolfsburg,Augsburg,1,0,1,4,1,1.7,3.8,4.75,H
18/10/14,Bayern Munich,Werder Bremen,6,0,6,6,0,1.1,11.0,17.0,H
18/10/14,FC Koln,Dortmund,2,1,1,2,3,5.0,4.0,1.62,H
18/10/14,Freiburg,Wolfsburg,1,2,-1,7,8,3.5,3.5,2.0,A
18/10/14,Hannover,M'gladbach,0,3,-3,4,4,3.1,3.4,2.25,A
18/10/14,Mainz,Augsburg,2,1,1,6,6,2.3,3.4,3.0,H
18/10/14,Schalke 04,Hertha,2,0,2,3,4,1.67,3.8,5.0,H
18/10/14,Stuttgart,Leverkusen,3,3,0,6,6,3.4,3.5,2.05,D
19/10/14,Hamburg,Hoffenheim,1,1,0,6,4,2.4,3.4,2.8,D
19/10/14,Paderborn,Ein Frankfurt,3,1,2,5,3,2.5,3.4,2.7,H
24/10/14,Werder Bremen,FC Koln,0,1,-1,4,4,2.55,3.4,2.63,A
25/10/14,Augsburg,Freiburg,2,0,2,4,3,1.83,3.6,4.2,H
25/10/14,Dortmund,Hannover,0,1,-1,4,3,1.22,6.5,11.0,A
25/10/14,Ein Frankfurt,Stuttgart,4,5,-1,13,10,2.25,3.4,3.0,A
25/10/14,Hertha,Hamburg,3,0,3,6,3,2.2,3.4,3.2,H
25/10/14,Hoffenheim,Paderborn,1,0,1,5,1,1.62,4.33,4.75,H
25/10/14,Leverkusen,Schalke 04,1,0,1,7,1,1.67,4.1,4.5,H
26/10/14,M'gladbach,Bayern Munich,0,0,0,5,5,8.0,4.75,1.36,D
26/10/14,Wolfsburg,Mainz,3,0,3,12,4,1.67,3.8,5.0,H
31/10/14,Schalke 04,Augsburg,1,0,1,7,5,1.91,3.6,3.8,H
01/11/14,Bayern Munich,Dortmund,2,1,1,14,4,1.44,4.5,6.5,H
01/11/14,Hamburg,Leverkusen,1,0,1,1,2,3.4,3.5,2.05,H
01/11/14,Hannover,Ein Frankfurt,1,0,1,3,4,2.25,3.4,3.1,H
01/11/14,Mainz,Werder Bremen,1,2,-1,3,7,1.73,4.0,4.33,A
01/11/14,Stuttgart,Wolfsburg,0,4,-4,4,6,3.3,3.5,2.1,A
02/11/14,FC Koln,Freiburg,0,1,-1,3,3,1.91,3.6,3.8,A
02/11/14,M'gladbach,Hoffenheim,3,1,2,7,3,1.95,3.5,3.75,H
02/11/14,Paderborn,Hertha,3,1,2,6,4,2.5,3.5,2.63,H
07/11/14,Hertha,Hannover,0,2,-2,1,5,2.05,3.4,3.5,A
08/11/14,Augsburg,Paderborn,3,0,3,4,3,1.73,3.8,4.5,H
08/11/14,Ein Frankfurt,Bayern Munich,0,4,-4,2,9,13.0,7.0,1.18,A
08/11/14,Freiburg,Schalke 04,2,0,2,9,4,2.63,3.5,2.5,H
08/11/14,Hoffenheim,FC Koln,3,4,-1,6,7,1.8,3.8,4.0,A
08/11/14,Leverkusen,Mainz,0,0,0,6,1,1.5,4.33,6.0,D
08/11/14,Werder Bremen,Stuttgart,2,0,2,4,1,2.63,3.3,2.63,H
09/11/14,Dortmund,M'gladbach,1,0,1,6,0,1.57,4.33,5.0,H
09/11/14,Wolfsburg,Hamburg,2,0,2,5,2,1.57,4.2,5.25,H
22/11/14,Bayern Munich,Hoffenheim,4,0,4,9,5,1.14,8.0,15.0,H
22/11/14,FC Koln,Hertha,1,2,-1,2,6,2.1,3.3,3.5,A
22/11/14,Hannover,Leverkusen,1,3,-2,5,4,3.8,3.6,1.91,A
22/11/14,Mainz,Freiburg,2,2,0,2,3,2.15,3.3,3.4,D
22/11/14,M'gladbach,Ein Frankfurt,1,3,-2,3,13,1.36,5.0,7.5,A
22/11/14,Paderborn,Dortmund,2,2,0,4,5,7.0,4.75,1.4,D
22/11/14,Schalke 04,Wolfsburg,3,2,1,6,2,3.0,3.4,2.3,H
23/11/14,Hamburg,Werder Bremen,2,0,2,5,7,1.91,3.6,3.75,H
23/11/14,Stuttgart,Augsburg,0,1,-1,1,6,2.38,3.5,2.8,A
28/11/14,Freiburg,Stuttgart,1,4,-3,6,9,2.25,3.4,3.1,A
29/11/14,Augsburg,Hamburg,3,1,2,8,3,2.0,3.5,3.75,H
29/11/14,Hertha,Bayern Munich,0,1,-1,1,5,15.0,7.5,1.18,A
29/11/14,Hoffenheim,Hannover,4,3,1,7,5,1.7,4.0,4.75,H
29/11/14,Leverkusen,FC Koln,5,1,4,10,1,1.5,4.33,6.5,H
29/11/14,Schalke 04,Mainz,4,1,3,9,10,1.95,3.7,3.75,H
29/11/14,Werder Bremen,Paderborn,4,0,4,13,4,2.2,3.5,3.25,H
30/11/14,Ein Frankfurt,Dortmund,2,0,2,3,6,5.0,4.33,1.62,H
30/11/14,Wolfsburg,M'gladbach,1,0,1,12,2,1.91,3.75,3.8,H
05/12/14,Dortmund,Hoffenheim,1,0,1,6,1,1.5,4.6,6.0,H
06/12/14,Bayern Munich,Leverkusen,1,0,1,3,1,1.25,6.0,12.0,H
06/12/14,FC Koln,Augsburg,1,2,-1,4,4,2.88,3.2,2.55,A
06/12/14,Hannover,Wolfsburg,1,3,-2,6,7,3.8,3.6,1.95,A
06/12/14,M'gladbach,Hertha,3,2,1,10,3,1.67,3.8,5.25,H
06/12/14,Paderborn,Freiburg,1,1,0,8,2,2.38,3.3,3.1,D
06/12/14,Stuttgart,Schalke 04,0,4,-4,3,6,2.25,3.4,3.25,A
07/12/14,Ein Frankfurt,Werder Bremen,5,2,3,13,4,2.05,3.6,3.5,H
07/12/14,Hamburg,Mainz,2,1,1,8,4,2.1,3.4,3.6,H
12/12/14,Hoffenheim,Ein Frankfurt,3,2,1,8,7,1.85,3.9,4.0,H
13/12/14,Augsburg,Bayern Munich,0,4,-4,3,9,9.5,5.75,1.3,A
