Date,HomeTeam,AwayTeam,FTHG,FTAG,GD,HST,AST,B365H,B365D,B365A,FTR
13/12/2020,Nantes,Dijon,1.0,1.0,0.0,6.0,4.0,1.72,3.75,4.5,D
13/12/2020,Strasbourg,Metz,2.0,2.0,0.0,4.0,3.0,2.0,3.25,3.9,D
13/12/2020,Lille,Bordeaux,2.0,1.0,1.0,5.0,3.0,1.7,3.5,5.25,H
13/12/2020,Paris SG,Lyon,0.0,1.0,-1.0,1.0,5.0,1.57,4.75,4.5,A
16/12/2020,Angers,Strasbourg,0.0,2.0,-2.0,2.0,3.0,2.15,3.5,3.3,A
16/12/2020,Dijon,Lille,0.0,2.0,-2.0,1.0,5.0,6.5,4.33,1.5,A
16/12/2020,Montpellier,Metz,0.0,2.0,-2.0,3.0,5.0,1.65,4.0,5.0,A
16/12/2020,Nimes,Nice,0.0,2.0,-2.0,4.0,6.0,3.4,3.5,2.1,A
16/12/2020,Reims,Nantes,3.0,2.0,1.0,4.0,7.0,2.37,3.25,3.1,H
16/12/2020,Bordeaux,St Etienne,1.0,2.0,-1.0,3.0,8.0,2.15,3.4,3.4,A
16/12/2020,Lyon,Brest,2.0,2.0,0.0,11.0,2.0,1.33,5.25,9.0,D
16/12/2020,Monaco,Lens,0.0,3.0,-3.0,1.0,4.0,1.65,4.2,4.75,A
16/12/2020,Paris SG,Lorient,2.0,0.0,2.0,8.0,3.0,1.12,9.0,19.0,H
16/12/2020,Rennes,Marseille,2.0,1.0,1.0,5.0,1.0,2.4,3.4,2.87,H
19/12/2020,Metz,Lens,2.0,0.0,2.0,4.0,3.0,3.0,3.4,2.37,H
19/12/2020,Marseille,Reims,1.0,1.0,0.0,6.0,1.0,1.75,3.6,5.0,D
19/12/2020,Nice,Lyon,1.0,4.0,-3.0,1.0,9.0,6.5,4.0,1.55,A
20/12/2020,Brest,Montpellier,2.0,2.0,0.0,7.0,4.0,3.0,3.5,2.3,D
20/12/2020,Dijon,Monaco,0.0,1.0,-1.0,1.0,6.0,6.5,4.33,1.5,A
20/12/2020,Nantes,Angers,1.0,1.0,0.0,2.0,6.0,2.4,3.4,3.0,D
20/12/2020,St Etienne,Nimes,2.0,2.0,0.0,9.0,4.0,1.55,4.0,6.5,D
20/12/2020,Strasbourg,Bordeaux,0.0,2.0,-2.0,3.0,6.0,2.2,3.3,3.25,A
20/12/2020,Lorient,Rennes,0.0,3.0,-3.0,2.0,4.0,3.8,3.6,1.95,A
20/12/2020,Lille,Paris SG,0.0,0.0,0.0,3.0,1.0,4.0,3.8,1.85,D
23/12/2020,Bordeaux,Reims,1.0,3.0,-2.0,3.0,5.0,2.15,3.3,3.4,A
23/12/2020,Lens,Brest,2.0,1.0,1.0,4.0,3.0,1.95,3.8,3.6,H
23/12/2020,Nice,Lorient,2.0,2.0,0.0,3.0,6.0,1.83,3.6,4.2,D
23/12/2020,Nimes,Dijon,1.0,3.0,-2.0,1.0,4.0,2.55,3.3,2.7,A
23/12/2020,Rennes,Metz,1.0,0.0,1.0,6.0,4.0,1.55,3.8,6.5,H
23/12/2020,Angers,Marseille,2.0,1.0,1.0,2.0,3.0,2.9,3.2,2.45,H
23/12/2020,Lyon,Nantes,3.0,0.0,3.0,11.0,4.0,1.25,6.0,10.0,H
23/12/2020,Monaco,St Etienne,2.0,2.0,0.0,2.0,6.0,1.61,4.2,5.5,D
23/12/2020,Montpellier,Lille,2.0,3.0,-1.0,6.0,7.0,3.4,3.2,2.2,A
23/12/2020,Paris SG,Strasbourg,4.0,0.0,4.0,8.0,2.0,1.28,5.75,9.0,H
06/01/2021,Brest,Nice,2.0,0.0,2.0,6.0,6.0,2.15,3.75,3.0,H
06/01/2021,Lorient,Monaco,2.0,5.0,-3.0,5.0,9.0,4.33,4.0,1.72,A
06/01/2021,Metz,Bordeaux,0.0,0.0,0.0,3.0,3.0,2.62,3.0,2.87,D
06/01/2021,Nantes,Rennes,0.0,0.0,0.0,2.0,0.0,3.75,3.4,2.0,D
06/01/2021,Strasbourg,Nimes,5.0,0.0,5.0,12.0,2.0,1.53,3.8,6.0,H
06/01/2021,Lille,Angers,1.0,2.0,-1.0,2.0,3.0,1.57,3.6,6.5,A
06/01/2021,Lyon,Lens,3.0,2.0,1.0,6.0,2.0,1.4,5.0,6.5,H
06/01/2021,Marseille,Montpellier,3.0,1.0,2.0,8.0,5.0,2.1,3.25,3.6,H
06/01/2021,Reims,Dijon,0.0,0.0,0.0,3.0,0.0,1.8,3.5,4.5,D
06/01/2021,St Etienne,Paris SG,1.0,1.0,0.0,5.0,4.0,8.0,5.0,1.36,D
09/01/2021,Bordeaux,Lorient,2.0,1.0,1.0,6.0,4.0,2.0,3.4,3.8,H
09/01/2021,Dijon,Marseille,0.0,0.0,0.0,0.0,4.0,4.2,3.5,1.85,D
09/01/2021,Lens,Strasbourg,0.0,1.0,-1.0,2.0,4.0,2.25,3.3,3.2,A
09/01/2021,Metz,Nice,1.0,1.0,0.0,5.0,4.0,2.55,3.2,2.9,D
09/01/2021,Monaco,Angers,3.0,0.0,3.0,5.0,2.0,1.7,3.75,5.0,H
09/01/2021,Montpellier,Nantes,1.0,1.0,0.0,6.0,3.0,1.95,3.6,3.75,D
09/01/2021,Nimes,Lille,0.0,1.0,-1.0,0.0,2.0,8.0,4.2,1.44,A
09/01/2021,Paris SG,Brest,3.0,0.0,3.0,11.0,2.0,1.14,8.5,17.0,H
09/01/2021,Reims,St Etienne,3.0,1.0,2.0,3.0,6.0,2.87,3.0,2.7,H
09/01/2021,Rennes,Lyon,2.0,2.0,0.0,6.0,4.0,3.3,3.6,2.1,D
